,title,address,roadAddress,mapx,mapy,category,description,telephone,link
16,<b>롯데리아</b> 왕십리역사점,서울특별시 성동구 행당동 168-151,서울특별시 성동구 왕십리광장로 17,315243,551383,양식>햄버거,,02-2297-7111,http://www.lotteria.com/
17,<b>롯데리아</b> 성수역점,서울특별시 성동구 성수동2가 289-4,서울특별시 성동구 아차산로7길 28 성수쇼핑센타,316721,549907,양식>햄버거,,02-467-7727,
18,<b>롯데리아</b> 롯데마트행당역점,서울특별시 성동구 행당동 328,,314398,550949,양식>햄버거,,02-2298-4200,http://www.lotteria.com/
19,<b>롯데리아</b> 답십리점,서울특별시 성동구 용답동 62-2 롯데리아,서울특별시 성동구 천호대로 308 인암빌딩,316649,551876,양식>햄버거,,02-2249-7619,http://brhp.kr/9097
20,<b>롯데리아</b> 금호점,서울특별시 성동구 금호동3가 1305-3,서울특별시 성동구 장터길 23,313471,550035,양식>햄버거,,02-2296-2872,http://www.lotteria.com/
21,<b>롯데리아</b> 건대역점,서울특별시 광진구 화양동 4-20,서울특별시 광진구 능동로 110,318126,549122,양식>햄버거,,02-2218-4550,http://www.lotteria.com/
22,<b>롯데리아</b>군자역점,서울특별시 광진구 군자동 478-5,서울특별시 광진구 천호대로 548,318818,550899,양식>햄버거,,02-461-7075,
23,<b>롯데리아</b> 뚝섬유원지점,서울특별시 광진구 자양동 74-14,서울특별시 광진구 능동로 7 한강복합빌딩,317721,548205,양식>햄버거,,02-498-5588,http://www.lotteria.com/
24,<b>롯데리아</b> 구의점,서울특별시 광진구 구의동 546-1 종합터미널 1층,서울특별시 광진구 강변역로 50 동서울종합터미널,320160,548427,양식>햄버거,,02-3436-8042,http://www.lotteria.com/
25,<b>롯데리아</b> 건대스타시티점,서울특별시 광진구 자양동 227-7 건대스타시 티내 지하1층,서울특별시 광진구 아차산로 262 더샵스타시티 C동,318247,548929,양식>햄버거,,02-2024-1466,http://www.lotteria.com/
26,<b>롯데리아</b> 중곡점,서울특별시 광진구 중곡동 193-49 1층,서울특별시 광진구 면목로 136 창원빌딩,319025,551873,양식>햄버거,,02-463-9677,http://www.lotteria.com/
27,<b>롯데리아</b> 구의역점,서울특별시 광진구 자양동 216-26 1층,서울특별시 광진구 아차산로 370,319260,548651,양식>햄버거,,02-453-1353,http://www.lotterio.com/
28,<b>롯데리아</b> 강변테크노점,서울특별시 광진구 구의동 546-4 테크노마트 지하1층,서울특별시 광진구 광나루로56길 85 테크노-마트21,320297,548571,양식>햄버거,,02-3424-1126,http://www.lotteria.com/
29,<b>롯데리아</b> 아차산역점,서울특별시 광진구 구의동 53-4,서울특별시 광진구 천호대로 665,319806,550332,양식>햄버거,,02-453-6535,http://www.lotteria.com/
30,<b>롯데리아</b> 롯데마트강변점,서울특별시 광진구 구의동 546-4 테크노마트 지하2층,서울특별시 광진구 광나루로56길 85 테크노-마트21,320253,548566,양식>햄버거,,02-3424-2567,http://www.lotteria.com/
31,<b>롯데리아</b> 강변씨네마점,서울특별시 광진구 구의동 546-4,서울특별시 광진구 광나루로56길 85 테크노-마트21,320296,548575,양식>햄버거,,02-3424-1274,http://www.lotteria.com/
32,<b>롯데리아</b> 장안사거리점,서울특별시 동대문구 장안동 308-2,서울특별시 동대문구 답십리로 287,318247,552683,양식>햄버거,,02-2245-9730,http://www.lotteria.com/
33,<b>롯데리아</b> 청량리점,서울특별시 동대문구 청량리동 262,서울특별시 동대문구 왕산로 209,315925,553621,양식>햄버거,,02-965-5953,http://www.lotteria.com/
34,<b>롯데리아</b> 외대역점,서울특별시 동대문구 이문동 288-26,서울특별시 동대문구 휘경로 5-1,317271,555314,양식>햄버거,,02-963-8855,
35,<b>롯데리아</b> 청량리역사점,서울특별시 동대문구 전농동 591-53,서울특별시 동대문구 왕산로 214 청량리역사 3층,316164,553567,양식>햄버거,,02-969-5433,http://www.lotteria.com/
36,<b>롯데리아</b> 장한평역점,서울특별시 동대문구 장안동 416-8,서울특별시 동대문구 천호대로 401,317484,551490,양식>햄버거,,02-2215-2925,
37,<b>롯데리아</b> 제기역점,서울특별시 동대문구 용두동 104-3,서울특별시 동대문구 왕산로 86 동대문 푸르지오시티,314780,553297,양식>햄버거,,02-928-4455,
38,<b>롯데리아</b> 사가정역점,서울특별시 중랑구 면목동 497-23,서울특별시 중랑구 면목로 333 조희중산부인과의원,319689,553677,양식>햄버거,,02-438-0811,http://brhp.kr/36Y7
39,<b>롯데리아</b> 면목중앙점,서울특별시 중랑구 면목동 126-39,서울특별시 중랑구 면목로 415 롯데리아,319587,554479,양식>햄버거,,02-439-8245,http://www.lotteria.com
40,<b>롯데리아</b> 상봉역점,서울특별시 중랑구 상봉동 115-14,서울특별시 중랑구 망우로 282-1,319302,555225,양식>햄버거,,,http://brhp.kr/QPNX
41,<b>롯데리아</b> 중화역점,서울특별시 중랑구 중화동 286-25,서울특별시 중랑구 동일로 802,318937,555922,양식>햄버거,,02-496-8028,
42,<b>롯데리아</b> 중랑역점,서울특별시 중랑구 상봉동 136-80,서울특별시 중랑구 망우로 192,318450,554962,양식>햄버거,,02-2208-2544,http://www.lotteria.com/
43,<b>롯데리아</b> 망우점,서울특별시 중랑구 망우동 461-1,서울특별시 중랑구 봉우재로 239 천우빌딩,320672,555207,양식>햄버거,,02-493-6944,http://www.lotteria.com/
44,<b>롯데리아</b> 홈플러스상봉점,서울특별시 중랑구 상봉동 500 홈플러스상봉점 1F,서울특별시 중랑구 망우로 353 홈플러스상봉점 1F,319845,555463,양식>햄버거,,02-433-1120,http://www.lotteria.com/
45,<b>롯데리아</b> 홈플러스신내점,서울특별시 중랑구 신내동 645,서울특별시 중랑구 신내로 201 홈플러스서울신내점,320190,557443,양식>햄버거,,02-3423-1515,http://www.lotteria.com/
46,<b>롯데리아</b> 성신여대점,서울특별시 성북구 동선동4가 104 1층,서울특별시 성북구 동소문로 117,313459,555058,양식>햄버거,,02-922-0902,http://www.lotteria.com/
47,<b>롯데리아</b> 정릉점,서울특별시 성북구 정릉동 411-33,서울특별시 성북구 보국문로8길 4,312854,556554,양식>햄버거,,02-942-9115,http://www.lotteria.com/
48,<b>롯데리아</b> 미아삼거리점,서울특별시 성북구 길음동 33-5,서울특별시 성북구 도봉로 29,314557,557069,양식>햄버거,,02-945-4162,http://www.lotteria.com/
49,<b>롯데리아</b> 길음뉴타운점,서울특별시 성북구 길음동 1286-10,서울특별시 성북구 길음로7길 6 길음뉴타운,313878,556257,양식>햄버거,,02-911-7979,http://www.lotteria.com/
50,<b>롯데리아</b> 석관점,서울특별시 성북구 석관동 255-2,서울특별시 성북구 돌곶이로 75 용호빌딩,316989,556847,양식>햄버거,,02-968-1149,http://www.lotteria.com/
51,<b>롯데리아</b>한성대입구역점,서울특별시 성북구 동소문동2가 1-1,서울특별시 성북구 동소문로 2,312483,554488,양식>햄버거,,02-766-7763,http://www.lotteria.com/
52,<b>롯데리아</b> 종암점,서울특별시 성북구 종암동 68-1,서울특별시 성북구 종암로 93,314939,555570,양식>햄버거,,02-921-5222,http://www.lotteria.com/
53,<b>롯데리아</b> 보문역점,서울특별시 성북구 보문동5가 3-1,서울특별시 성북구 보문로 99 1층,313637,553975,양식>햄버거,,02-921-4542,
54,<b>롯데리아</b> 홈플러스월곡점,서울특별시 성북구 하월곡동 46-73,서울특별시 성북구 화랑로 76 코업스타클래스,315513,555948,양식>햄버거,,02-915-1681,http://www.lotteria.com/
55,<b>롯데리아</b> 번동DT점,서울특별시 강북구 번동 410-94,서울특별시 강북구 한천로 963,314839,559689,양식>햄버거,,02-998-3330,
56,<b>롯데리아</b> 덕성여대점,서울특별시 강북구 수유동 279-84,서울특별시 강북구 삼양로 507,313187,561147,양식>햄버거,,,
57,<b>롯데리아</b> 삼양사거리점,서울특별시 강북구 미아동 701-19,서울특별시 강북구 솔샘로 237,313618,557981,양식>햄버거,,,
58,<b>롯데리아</b> 롯데마트삼양점,서울특별시 강북구 미아동 833,,313471,558616,양식>햄버거,,,http://www.lotteria.com/
59,<b>롯데리아</b> 쌍문역점,서울특별시 도봉구 창동 659-12,서울특별시 도봉구 도봉로 484,315045,561139,양식>햄버거,,02-995-6263,http://www.lotteria.com/
60,<b>롯데리아</b> 창동역점,서울특별시 도봉구 창동 74-5,서울특별시 도봉구 노해로63길 78,316049,561552,양식>햄버거,,,http://www.lotteria.com/
61,<b>롯데리아</b> 홈플러스방학점,서울특별시 도봉구 방학동 707-9,서울특별시 도봉구 도봉로 678 홈플러스데스코㈜방학점,315768,562919,양식>햄버거,,02-3492-8182,http://www.lotteria.com/
62,<b>롯데리아</b> 방학점,서울특별시 도봉구 방학동 669-3,서울특별시 도봉구 방학로 173,314868,562644,양식>햄버거,,02-955-9538,http://www.lotteria.com/
63,<b>롯데리아</b> 빅마켓도봉점,서울특별시 도봉구 방학동 717-6,서울특별시 도봉구 마들로 645 롯데마트 도봉점,315994,563239,양식>햄버거,,02-3494-5366,http://www.lotteria.com/
64,<b>롯데리아</b> 노원역점,서울특별시 노원구 상계동 617 화랑빌딩 1층 3호,서울특별시 노원구 노해로79길 6-19 화랑상가,317450,561919,양식>햄버거,,02-931-1756,http://www.lotteria.com/
65,<b>롯데리아</b>공릉역점,서울특별시 노원구 공릉동 388-3,서울특별시 노원구 동일로192길 27,318490,558639,양식>햄버거,,02-977-2430,http://www.lotteria.com/
66,<b>롯데리아</b> 석계점,서울특별시 노원구 월계1동 50-29 우현상가 1층,서울특별시 노원구 화랑로 325 우현빌딩,317582,557386,양식>햄버거,,02-909-3937,http://www.lotteria.com/
67,<b>롯데리아</b> 마들역점,서울특별시 노원구 상계9동 649-6 거북빌딩 1층,서울특별시 노원구 동일로 1532 거북빌딩,317083,562969,양식>햄버거,,02-938-4604,http://www.lotteria.com/
68,<b>롯데리아</b> 상계점,서울특별시 노원구 중계동 157-33,서울특별시 노원구 한글비석로 369 코끼리약국,318495,562197,양식>햄버거,,,http://www.lotteria.com/
69,<b>롯데리아</b> 홈플러스중계점,서울특별시 노원구 중계동 509-2 홈플러스중계점 B2,서울특별시 노원구 동일로204가길 12 홈플러스중계점 B2,317980,560139,양식>햄버거,,02-3296-0168,http://www.lotteria.com/
70,<b>롯데리아</b> 수락산역점,서울특별시 노원구 상계동 1132-107,서울특별시 노원구 동일로 1668,316889,564293,양식>햄버거,,02-931-4501,
71,<b>롯데리아</b> GS마트상계점,서울특별시 노원구 상계동 684,서울특별시 노원구 한글비석로 471 LG슈퍼마켓,317735,562849,양식>햄버거,,02-2091-0058,http://www.lotteria.com/
72,<b>롯데리아</b> 롯데백화점노원점,서울특별시 노원구 상계동 713 롯데백화점노원점 B1,서울특별시 노원구 동일로 1414 롯데백화점노원점 B1,317346,561801,양식>햄버거,,,http://www.lotteria.com/
73,<b>롯데리아</b> 롯데마트중계점,서울특별시 노원구 중계동 361 롯데마트중계점 B1,서울특별시 노원구 노원로 330 롯데마트중계점 B1,318230,560878,양식>햄버거,,02-3391-9711,http://www.lotteria.com/
74,<b>롯데리아</b> 불광점,서울특별시 은평구 대조동 6-5,서울특별시 은평구 통일로 741 이연빌딩,305595,557107,양식>햄버거,,02-383-4553,http://www.lotteria.com/
75,<b>롯데리아</b> 응암오거리점,서울특별시 은평구 응암동 598-4,서울특별시 은평구 응암로 177 롯데리아,304499,554516,양식>햄버거,,02-308-9341,http://www.lotteria.com/
76,<b>롯데리아</b> 구파발역점,서울특별시 은평구 진관동 66-30,,304785,560097,양식>햄버거,,02-384-4500,http://www.lotteria.com/
77,<b>롯데리아</b> 응암점,서울특별시 은평구 응암동 98-65,서울특별시 은평구 은평로 136 은경빌딩,305099,555894,양식>햄버거,,02-357-7184,http://www.lotteria.com/
78,<b>롯데리아</b> 롯데몰은평점,서울특별시 은평구 진관동 63,서울특별시 은평구 통일로 1050,304694,560023,양식>햄버거,,02-6975-5360,
79,<b>롯데리아</b> 녹번점,서울특별시 은평구 응암동 74-3,서울특별시 은평구 은평로 206,305768,555969,양식>햄버거,,02-388-7973,
80,<b>롯데리아</b> 명지대학점,서울특별시 서대문구 남가좌동 324-31,서울특별시 서대문구 거북골로 31,305185,553589,양식>햄버거,,02-302-5959,http://www.lotteria.com/
81,<b>롯데리아</b> 서대문역점,서울특별시 서대문구 충정로2가 8-2,서울특별시 서대문구 통일로 127,308852,552014,양식>햄버거,,02-312-9760,
82,<b>롯데리아</b> 이대점,서울특별시 서대문구 대현동 56-2,서울특별시 서대문구 이화여대길 59 1층,307003,551278,양식>햄버거,,02-312-3468,
83,<b>롯데리아</b> 창천점,서울특별시 서대문구 창천동 506-17,서울특별시 서대문구 신촌로 15,305554,551213,양식>햄버거,,02-926-8884,
84,<b>롯데리아</b> 신촌로터리점,서울특별시 마포구 노고산동 57-26,서울특별시 마포구 서강로 137 (주)HTC 까사빌 1,306162,550805,양식>햄버거,,02-324-3894,http://www.lotteria.com/
85,<b>롯데리아</b> 대흥역점,"서울특별시 마포구 대흥동 803 동양엔파트상가 101, 102호",서울특별시 마포구 대흥로 79 동양엔파트,306644,550000,양식>햄버거,,02-3275-2712,
86,<b>롯데리아</b> 상암점,서울특별시 마포구 상암동 1601 KGIT센터 150호,서울특별시 마포구 월드컵북로 402 KGIT 센터,302039,553688,양식>햄버거,,02-6393-5535,http://www.lotteria.com/
87,<b>롯데리아</b> 망원점,서울특별시 마포구 망원동 377-2,서울특별시 마포구 월드컵로 85,303854,551022,양식>햄버거,,02-325-8171,
88,<b>롯데리아</b> 홈플러스합정점,서울특별시 마포구 서교동 490,서울특별시 마포구 양화로 45 메세나폴리스,304181,550369,양식>햄버거,,02-337-9000,http://www.lotteria.com/
89,<b>롯데리아</b> 신정네거리점,서울특별시 양천구 신정동 1190-3,서울특별시 양천구 중앙로 277,298735,547166,양식>햄버거,,02-2608-1712,http://www.lotteria.com/
90,<b>롯데리아</b> 목동사거리점,서울특별시 양천구 목동 792-6,서울특별시 양천구 등촌로 28,299806,548425,양식>햄버거,,02-2644-7800,http://www.lotteria.com/
91,<b>롯데리아</b> 신곡시장점,서울특별시 양천구 신월동 550-3,서울특별시 양천구 신월로 164 승일뷰티타워2,297815,546806,양식>햄버거,,02-2275-7997,http://www.lotteria.com/
92,<b>롯데리아</b> 목동킴스클럽점,서울특별시 양천구 목동 917-6 행복한세상 지하1층,서울특별시 양천구 목동동로 309,300854,548036,양식>햄버거,,02-2644-3994,
93,<b>롯데리아</b> 목동행복한백화점,서울특별시 양천구 목동 917-6 6층,서울특별시 양천구 목동동로 309 6층,300854,548036,양식>햄버거,,02-6678-3651,
94,<b>롯데리아</b> 발산역점,서울특별시 강서구 등촌동 674-6,서울특별시 강서구 강서로56길 24,297729,551431,양식>햄버거,,02-3665-8382,http://www.lotteria.com/
95,<b>롯데리아</b> 신김포공항점,서울특별시 강서구 공항동 1373,서울특별시 강서구 하늘길 111 국내선 주차대기실,294490,551393,양식>햄버거,,02-2666-6814,http://www.lotteria.com/
96,<b>롯데리아</b> 마곡나루역점,서울특별시 강서구 마곡동 759-3,서울특별시 강서구 마곡중앙로 161-17 보타닉파크타워Ⅰ,296502,552411,양식>햄버거,,02-2658-6100,
97,<b>롯데리아</b> 신방화역점,서울특별시 강서구 마곡동 739-3 에스비타운 1층,서울특별시 강서구 마곡중앙5로 81,295858,552305,양식>햄버거,,02-2664-5600,
98,<b>롯데리아</b> 방화점,서울특별시 강서구 방화동 450-15,서울특별시 강서구 양천로 73 멤브로메디컬센터,295228,553063,양식>햄버거,,02-2661-3388,http://www.lotteria.com/
99,<b>롯데리아</b> 화곡역점,서울특별시 강서구 화곡동 1065-9 1층 롯데리아,서울특별시 강서구 화곡로 157 1층 롯데리아,297610,549458,양식>햄버거,,02-2607-3311,
100,<b>롯데리아</b> 까치산역점,서울특별시 강서구 화곡1동 343-60,서울특별시 강서구 강서로 35 롯데리아,298282,548265,양식>햄버거,,02-2692-0042,http://www.lotteria.com/
101,<b>롯데리아</b> 롯데백화점 김포공항점,서울특별시 강서구 방화동 886 롯데백화점김포공항점 B1,서울특별시 강서구 하늘길 38 롯데백화점김포공항점 B1,294511,551896,양식>햄버거,,02-6116-5420,http://www.lotteria.com/
102,<b>롯데리아</b>염창점,서울특별시 강서구 염창동 246-17,서울특별시 강서구 양천로 657 우계상가,300384,550649,양식>햄버거,,02-3662-1333,http://www.lotteria.com/
103,<b>롯데리아</b> 김포국제공항국내선청사4F점,서울특별시 강서구 공항동 1373,서울특별시 강서구 하늘길 112,294482,551391,양식>햄버거,,02-2666-9439,
104,<b>롯데리아</b> 홈플러스강서점,서울특별시 강서구 등촌동 639-11 홈플러스강서점 1F,서울특별시 강서구 화곡로 398 홈플러스강서점 1F,298978,551331,양식>햄버거,,02-3663-4301,http://www.lotteria.com/
105,<b>롯데리아</b> 화곡시장점,서울특별시 강서구 화곡1동 373-12,서울특별시 강서구 가로공원로76길 56 최인제내과의원,297489,548679,양식>햄버거,,02-2602-9160,http://www.lotteria.com/
106,<b>롯데리아</b> NC백화점강서점,서울특별시 강서구 등촌동 689 NC백화점 강서점 B1,서울특별시 강서구 강서로56길 17 NC백화점 강서점 B1,297732,551463,양식>햄버거,,02-2667-9825,http://www.lotteria.com/
107,<b>롯데리아</b>스카이시티점,서울특별시 강서구 방화동 886,서울특별시 강서구 하늘길 38,294314,552259,양식>햄버거,,,
108,<b>롯데리아</b> 신김포공항점,서울특별시 강서구 공항동 1373-5,서울특별시 강서구 하늘길 112 (공항동),294926,551177,양식>햄버거,,02-758-8027,
109,<b>롯데리아</b> 신도림역점,서울특별시 구로구 신도림동 337,서울특별시 구로구 경인로 661 신도림1차푸르지오,301842,545786,양식>햄버거,,02-3439-8100,http://www.lotteria.com/
110,<b>롯데리아</b> 오류동역점,서울특별시 구로구 오류동 54-12,서울특별시 구로구 경인로20길 3,297963,544360,양식>햄버거,,02-2613-3005,http://www.lotteria.com/
111,<b>롯데리아</b> 구로시장점,서울특별시 구로구 구로4동 141-5,서울특별시 구로구 도림로 73 인성빌딩,302168,543649,양식>햄버거,,02-3281-1154,http://www.lotteria.com/
112,<b>롯데리아</b>개봉역점,서울특별시 구로구 개봉동 415,서울특별시 구로구 경인로40길 47 개봉역,299304,544201,양식>햄버거,,02-2615-7275,http://www.lotteria.com/
113,<b>롯데리아</b> 개봉점,서울특별시 구로구 고척동 52-197,서울특별시 구로구 경인로47길 26,299981,544893,양식>햄버거,,02-2685-2226,http://www.lotteria.com/
114,<b>롯데리아</b> 구로IT점,서울특별시 구로구 구로동 197-22 에이스테크노타워5차 102호,서울특별시 구로구 디지털로31길 20,302419,543152,양식>햄버거,,02-2109-6750,http://www.lotteria.com/
115,<b>롯데리아</b> 천왕역점,서울특별시 구로구 오류동 352-2,서울특별시 구로구 오리로 1149 랑데르,297460,543364,양식>햄버거,,02-2686-8077,
116,<b>롯데리아</b> 롯데마트구로점,서울특별시 구로구 구로동 636-89 롯데마트구로점 지하1층,서울특별시 구로구 경인로 482,300487,544614,양식>햄버거,,02-2068-5913,http://www.lotteria.com/
117,<b>롯데리아</b> 시흥중앙점,서울특별시 금천구 시흥5동 911-2,서울특별시 금천구 금하로 712,303652,539315,양식>햄버거,,02-808-0202,http://www.lotteria.com/
118,<b>롯데리아</b> 구로가산점,서울특별시 금천구 가산동 60-27,서울특별시 금천구 디지털로 188 W - MALL,301795,542281,양식>햄버거,,02-2081-0992,http://www.lotteria.com/
119,<b>롯데리아</b> 시흥현대시장점,서울특별시 금천구 시흥동 813,서울특별시 금천구 독산로 128,303355,540196,양식>햄버거,,02-806-9800,
120,<b>롯데리아</b> 홈플러스금천점,서울특별시 금천구 독산동 291-7 홈플러스금천점 1F,서울특별시 금천구 시흥대로 391 홈플러스금천점 1F,302640,541328,양식>햄버거,,02-808-3445,http://www.lotteria.com/
121,<b>롯데리아</b> 영등포롯데점,서울특별시 영등포구 영등포동 618-496 롯데백화점 영등포점 지하1층,서울특별시 영등포구 경인로 846 롯데백화점 영등포점 지하1층,303588,546535,양식>햄버거,,02-2631-3433,http://www.lotteria.com/
122,<b>롯데리아</b> 영등포역사점,서울특별시 영등포구 영등포동 618-496 롯데백화점 영등포점 3층,서울특별시 영등포구 경인로 846 롯데백화점 영등포점 3층,303601,546495,양식>햄버거,,02-2632-4157,http://www.lotteria.com/
123,<b>롯데리아</b> 영등포타임스퀘어B2점,서울특별시 영등포구 영등포동4가 442 타임스퀘어 B2 B209,서울특별시 영등포구 영중로 15 타임스퀘어 B2 B209,303214,546695,양식>햄버거,,02-2677-0501,http://www.lotteria.com/
124,<b>롯데리아</b> 동여의도점,서울특별시 영등포구 여의도동 43-4 롯데캐슬 IVY 131호,서울특별시 영등포구 국제금융로 86 롯데캐슬 IVY 131호,305794,546957,양식>햄버거,,02-786-9082,
125,<b>롯데리아</b> 대방역점,서울특별시 영등포구 신길동 1330,서울특별시 영등포구 영등포로 416,305093,546162,양식>햄버거,,02-849-7688,http://www.lotteria.com/
126,<b>롯데리아</b> 홈플러스영등포점,서울특별시 영등포구 문래동3가 55-3,서울특별시 영등포구 당산로 42,302550,546844,양식>햄버거,,02-2678-5250,
127,<b>롯데리아</b>대림역점,서울특별시 영등포구 대림동 706-3,서울특별시 영등포구 도림로 148 대동빌딩,302797,544065,양식>햄버거,,02-835-2220,http://www.lotteria.com/
128,<b>롯데리아</b> 롯데마트서울양평점,서울특별시 영등포구 양평동3가 45,서울특별시 영등포구 선유로 138,302229,547677,양식>햄버거,,02-2069-2195,http://www.lotteria.com/
129,<b>롯데리아</b>여의도선착장점,서울특별시 영등포구 여의도동 85-1,서울특별시 영등포구 여의동로 280,306419,547506,양식>햄버거,,02-786-7531,
130,<b>롯데리아</b> 노량진점,서울특별시 동작구 노량진동 45-3 IVY 빌딩 1층,서울특별시 동작구 장승배기로 171 노량진아이비빌딩,306481,546171,양식>햄버거,,02-821-0308,http://www.lotteria.com/
131,<b>롯데리아</b> 성대시장점,서울특별시 동작구 상도3동 324-1,서울특별시 동작구 상도로 102 성대시장,305726,544757,양식>햄버거,,02-822-8303,http://www.lotteria.com/
132,<b>롯데리아</b> 숭실대입구역점,서울특별시 동작구 상도동 475-2,서울특별시 동작구 상도로 352,307585,544396,양식>햄버거,,02-826-9935,http://www.lotteria.com/
133,<b>롯데리아</b> 이수역점,서울특별시 동작구 사당동 86-9,서울특별시 동작구 동작대로 129 1층,310167,543408,양식>햄버거,,02-594-1199,http://www.lotteria.com/
134,<b>롯데리아</b> 중앙대점,서울특별시 동작구 흑석동 182-7,서울특별시 동작구 흑석로 110-1,308378,545642,양식>햄버거,,02-817-3200,http://www.lotteria.com/
135,<b>롯데리아</b> 보라매타운점,서울특별시 동작구 신대방동 395-65,서울특별시 동작구 보라매로5길 35,305006,543855,양식>햄버거,,02-849-9186,
136,<b>롯데리아</b> 남성역점,서울특별시 동작구 사당동 249-84,서울특별시 동작구 사당로 200 1층 롯데리아 남성역점,309141,543013,양식>햄버거,,02-588-0992,
137,<b>롯데리아</b> 서울대입구역점,서울특별시 관악구 봉천동 863-1 홍빌딩1층,서울특별시 관악구 관악로 165,307520,542512,양식>햄버거,,02-883-6816,
138,<b>롯데리아</b> 신림역점,서울특별시 관악구 서원동 1640-9,서울특별시 관악구 남부순환로 1610,305508,542959,양식>햄버거,,02-888-0702,http://www.lotteria.com/
139,<b>롯데리아</b> 봉천역점,서울특별시 관악구 봉천동 930-45,서울특별시 관악구 남부순환로 1724,306596,542766,양식>햄버거,,02-889-1305,
140,<b>롯데리아</b> 구로디지털역점,서울특별시 관악구 조원동 1643,서울특별시 관악구 시흥대로 578 광안프라자,303184,543022,양식>햄버거,,02-857-7698,http://www.lotteria.com/
141,<b>롯데리아</b> 신림녹두점,서울특별시 관악구 신림동 240-3,서울특별시 관악구 신림로 97 밀라트,306330,541457,양식>햄버거,,02-873-4002,http://www.lotteria.com/
142,<b>롯데리아</b> 봉천점,서울특별시 관악구 봉천동 31-1,서울특별시 관악구 관악로 212 관악프라자,307772,542893,양식>햄버거,,02-885-3274,http://www.lotteria.com/
143,<b>롯데리아</b> 세이브마트점,서울특별시 관악구 미성동 607-73,서울특별시 관악구 난곡로 220 세이브마트,304466,541907,양식>햄버거,,,http://www.lotteria.com/
144,<b>롯데리아</b> 서울대점,서울특별시 관악구 신림동 183,서울특별시 관악구 관악로 1,307542,540155,양식>햄버거,,02-877-8444,http://www.lotteria.com
145,<b>롯데리아</b> 홈플러스남현점,서울특별시 관악구 남현동 612-51,서울특별시 관악구 과천대로 909 남현프라자,310224,541517,양식>햄버거,,02-582-8899,
146,<b>롯데리아</b> 터미널점,서울특별시 서초구 반포동 19-4,서울특별시 서초구 신반포로 200 강남터미널지하쇼핑몰,312303,545234,양식>햄버거,,02-535-2031,http://www.lotteria.com/
