,title,address,roadAddress,mapx,mapy,category,description,telephone,link
16,청운<b>파출소</b>,서울특별시 종로구 궁정동 12-1,서울특별시 종로구 자하문로 92-1 청운파출소,309281,554057,경찰서>파출소,,,
17,서울혜화경찰서혜화<b>파출소</b>,서울특별시 종로구 혜화동 92-1,서울특별시 종로구 창경궁로 279,312003,554232,경찰서>파출소,,02-762-0811,
18,서울혜화경찰서대학로<b>파출소</b>,서울특별시 종로구 동숭동 201-10,서울특별시 종로구 이화장2길 33,312404,553398,경찰서>파출소,,02-763-1230,
19,청진<b>파출소</b>,서울특별시 종로구 수송동 146-2,서울특별시 종로구 삼봉로 43 종로구청,310011,552754,경찰서>파출소,,,
20,서울혜화경찰서창신<b>파출소</b>,서울특별시 종로구 창신동 23-875,서울특별시 종로구 지봉로13길 20-12,313068,553378,경찰서>파출소,,02-763-4200,
21,덕산<b>파출소</b>,서울특별시 종로구 창신동 594-8,서울특별시 종로구 창신길 98,312797,553101,경찰서>파출소,,02-763-6843,
22,서울혜화경찰서효제<b>파출소</b>,서울특별시 종로구 종로6가 238-16,서울특별시 종로구 종로41나길 24-6,312291,552771,경찰서>파출소,,02-762-8485,
23,서울혜화경찰서동묘<b>파출소</b>,서울특별시 종로구 숭인동 242-7,서울특별시 종로구 종로58가길 19,313377,552732,경찰서>파출소,,02-2252-0547,
24,서울혜화경찰서명륜<b>파출소</b>,서울특별시 종로구 명륜1가 27-55,서울특별시 종로구 성균관로 78,311671,554592,경찰서>파출소,,02-762-1120,
25,평창<b>파출소</b>,서울특별시 종로구 평창동 273-3,서울특별시 종로구 평창8길 2,308957,556392,경찰서>파출소,,,
26,종로5가<b>파출소</b>,서울특별시 종로구 종로5가 138-1,서울특별시 종로구 동호로 407 종로5가지구대,312007,552529,경찰서>파출소,,02-2267-2287,
27,서울종로경찰서세검정<b>파출소</b>,서울특별시 종로구 홍지동 95-1,서울특별시 종로구 세검정로 226,308227,555820,경찰서>파출소,,,
28,사직<b>파출소</b>,서울특별시 종로구 사직동 1-28,서울특별시 종로구 사직로9길 5,309097,553184,경찰서>파출소,,,
29,통의<b>파출소</b>,서울특별시 종로구 통의동 35-66,서울특별시 종로구 효자로 9,309571,553225,경찰서>파출소,,,
30,옥인<b>파출소</b>,서울특별시 종로구 옥인동 45-16,서울특별시 종로구 자하문로17길 24,309175,553747,경찰서>파출소,,,
31,교남<b>파출소</b>,서울특별시 종로구 행촌동 211-3,서울특별시 종로구 송월길 152,308523,552683,경찰서>파출소,,,
32,신문로<b>파출소</b>,서울특별시 종로구 신문로1가 58-16,서울특별시 종로구 경희궁길 6-3,309407,552559,경찰서>파출소,,,
33,서울종로경찰서효자<b>치안센터</b>,서울특별시 종로구 궁정동 30,서울특별시 종로구 효자로 105,309363,553987,경찰서>치안센터,,,
34,서울혜화경찰서종로3가<b>치안센터</b>,서울특별시 종로구 묘동 59-5,서울특별시 종로구 돈화문로 28,311177,552586,경찰서>치안센터,,,
35,구기<b>치안센터</b>,서울특별시 종로구 구기동 120-16,서울특별시 종로구 비봉길 13,308060,556880,경찰서>치안센터,,,
36,서울남대문<b>경찰서</b>,서울특별시 중구 남대문로5가 567,,309500,550782,"공공,사회기관>경찰서",,182,http://www.smpa.go.kr/ndm/
37,서울중부<b>경찰서</b>,서울특별시 중구 저동2가 62-1,서울특별시 중구 수표로 27 중부경찰서,310935,551737,"공공,사회기관>경찰서",,182,http://www.smpa.go.kr/cb/
38,서울중부<b>경찰서</b>신당파출소,서울특별시 중구 신당동 100,,313303,551883,경찰서>파출소,,02-2252-0435,
39,서울남대문<b>경찰서</b>서소문파출소,서울특별시 중구 서소문동 24,서울특별시 중구 서소문로 131-1,309687,551786,경찰서>파출소,,02-777-1942,
40,서울남대문<b>경찰서</b>회현파출소,서울특별시 중구 회현동1가 194-15,서울특별시 중구 퇴계로6길 3 회현 치안센터,309963,551184,경찰서>파출소,,02-778-3390,
41,서울남대문<b>경찰서</b>중림파출소,서울특별시 중구 중림동 203,서울특별시 중구 중림로 36,308941,551134,경찰서>파출소,,02-363-6344,
42,서울남대문<b>경찰서</b>서울역파출소,서울특별시 중구 봉래동2가 122-17,서울특별시 중구 통일로 15,309343,551020,경찰서>파출소,,02-778-1875,
43,서울중부<b>경찰서</b>충무파출소,서울특별시 중구 필동1가 20-5,서울특별시 중구 퇴계로 178,311104,551439,경찰서>파출소,,02-2278-7710,
44,서울중부<b>경찰서</b>DDP치안센터,서울특별시 중구 을지로7가 143,,312619,551995,경찰서>치안센터,,,
45,서울중부<b>경찰서</b>무학치안센터,서울특별시 중구 신당동 304-697,서울특별시 중구 퇴계로76길 60,313119,551589,경찰서>치안센터,,02-2238-9064,
46,서울남대문<b>경찰서</b>황학치안센터,서울특별시 중구 황학동 1010,서울특별시 중구 난계로11길 52,313746,552145,경찰서>치안센터,,02-2238-6894,
47,서울중부<b>경찰서</b> 충4치안센터,서울특별시 중구 충무로4가 27-5,서울특별시 중구 충무로2길 39,311441,551610,경찰서>치안센터,,,
48,서울중부<b>경찰서</b> 을지지구대,서울특별시 중구 을지로5가 72-1,서울특별시 중구 을지로 234,312206,552058,경찰서>지구대,,02-2279-1908,
49,서울중부<b>경찰서</b> 광희지구대,서울특별시 중구 신당동 250-10,서울특별시 중구 퇴계로 375-1,313039,551908,경찰서>지구대,,02-2233-1444,
50,태평로<b>파출소</b>,서울특별시 중구 다동 46,서울특별시 중구 다동길 11,310091,552244,경찰서>파출소,,02-777-2593,
51,서울중부경찰서신당<b>파출소</b>,서울특별시 중구 신당동 100,,313303,551883,경찰서>파출소,,02-2252-0435,
52,명동<b>파출소</b>,서울특별시 중구 명동2가 50-1,서울특별시 중구 명동길 32,310435,551751,경찰서>파출소,,02-771-0268,
53,남대문<b>파출소</b>,서울특별시 중구 남창동 51-1,서울특별시 중구 남대문시장4길 28-16,309763,551250,경찰서>파출소,,02-778-7041,
54,서울남대문경찰서서소문<b>파출소</b>,서울특별시 중구 서소문동 24,서울특별시 중구 서소문로 131-1,309687,551786,경찰서>파출소,,02-777-1942,
55,서울남대문경찰서회현<b>파출소</b>,서울특별시 중구 회현동1가 194-15,서울특별시 중구 퇴계로6길 3 회현 치안센터,309963,551184,경찰서>파출소,,02-778-3390,
56,서울남대문경찰서중림<b>파출소</b>,서울특별시 중구 중림동 203,서울특별시 중구 중림로 36,308941,551134,경찰서>파출소,,02-363-6344,
57,서울남대문경찰서서울역<b>파출소</b>,서울특별시 중구 봉래동2가 122-17,서울특별시 중구 통일로 15,309343,551020,경찰서>파출소,,02-778-1875,
58,장충<b>파출소</b>,서울특별시 중구 장충동2가 197-34,,312271,551196,경찰서>파출소,,02-2274-9003,
59,세종로<b>파출소</b>,서울특별시 중구 태평로1가 68-1,서울특별시 중구 세종대로 141 세종로파출소,309779,552355,경찰서>파출소,,,
60,을지로3가<b>파출소</b>,서울특별시 중구 을지로3가 291-50,서울특별시 중구 충무로 56-1 을지로3가파출소,311223,552031,경찰서>파출소,,02-2266-2404,
61,서울중부경찰서충무<b>파출소</b>,서울특별시 중구 필동1가 20-5,서울특별시 중구 퇴계로 178,311104,551439,경찰서>파출소,,02-2278-7710,
62,서울중부경찰서DDP<b>치안센터</b>,서울특별시 중구 을지로7가 143,,312619,551995,경찰서>치안센터,,,
63,서울중부경찰서무학<b>치안센터</b>,서울특별시 중구 신당동 304-697,서울특별시 중구 퇴계로76길 60,313119,551589,경찰서>치안센터,,02-2238-9064,
64,서울남대문경찰서황학<b>치안센터</b>,서울특별시 중구 황학동 1010,서울특별시 중구 난계로11길 52,313746,552145,경찰서>치안센터,,02-2238-6894,
65,서울중부경찰서 충4<b>치안센터</b>,서울특별시 중구 충무로4가 27-5,서울특별시 중구 충무로2길 39,311441,551610,경찰서>치안센터,,,
66,신당2<b>치안센터</b>,서울특별시 중구 신당동 425-11,서울특별시 중구 동호로14길 18 중구 구립도서관,312797,550922,경찰서>치안센터,,02-2238-7702,
67,약수<b>지구대</b>,서울특별시 중구 신당동 844-3,서울특별시 중구 동호로5길 15,312933,550458,경찰서>지구대,,02-2234-8112,
68,서울중부경찰서 을지<b>지구대</b>,서울특별시 중구 을지로5가 72-1,서울특별시 중구 을지로 234,312206,552058,경찰서>지구대,,02-2279-1908,
69,서울중부경찰서 광희<b>지구대</b>,서울특별시 중구 신당동 250-10,서울특별시 중구 퇴계로 375-1,313039,551908,경찰서>지구대,,02-2233-1444,
70,서울용산<b>경찰서</b>,서울특별시 용산구 원효로1가 12-12,서울특별시 용산구 원효로89길 24 용산경찰서,308978,549283,"공공,사회기관>경찰서",,182,http://www.smpa.go.kr/ys/
71,서울용산<b>경찰서</b>이촌파출소,서울특별시 용산구 이촌동 301-86,서울특별시 용산구 이촌로 219,309302,547015,경찰서>파출소,,02-2198-0165,
72,서울용산<b>경찰서</b>한강로파출소,서울특별시 용산구 용산동5가 24,서울특별시 용산구 서빙고로 67,309171,547374,경찰서>파출소,,02-2198-0158,
73,서울용산<b>경찰서</b>청파치안센터,서울특별시 용산구 청파동3가 10-7,서울특별시 용산구 한강대로87길 19,309263,549602,경찰서>치안센터,,02-2198-0175,
74,서울용산<b>경찰서</b>용산치안센터,서울특별시 용산구 용산동2가 11-13,서울특별시 용산구 신흥로 90,310559,549793,경찰서>치안센터,,02-2198-0180,
75,서울용산<b>경찰서</b>이촌한강치안센터,서울특별시 용산구 이촌동,,308497,546985,경찰서>치안센터,,,
76,서울용산<b>경찰서</b> 용중지구대,서울특별시 용산구 후암동 244-103,서울특별시 용산구 후암로16나길 17,309935,550157,경찰서>지구대,,02-2198-0116,
77,서울용산<b>경찰서</b> 원효지구대,서울특별시 용산구 원효로1가 25,서울특별시 용산구 백범로 329,308817,549013,경찰서>지구대,,02-2198-0191,
78,이태원<b>파출소</b>,서울특별시 용산구 이태원동 127-10,서울특별시 용산구 이태원로 184 이태원지구대,311325,548495,경찰서>파출소,,02-2198-0127,
79,서울용산경찰서이촌<b>파출소</b>,서울특별시 용산구 이촌동 301-86,서울특별시 용산구 이촌로 219,309302,547015,경찰서>파출소,,02-2198-0165,
80,한남<b>파출소</b>,서울특별시 용산구 한남동 622-3,서울특별시 용산구 대사관로34길 49,312379,548120,경찰서>파출소,,02-2198-0134,
81,서울용산경찰서한강로<b>파출소</b>,서울특별시 용산구 용산동5가 24,서울특별시 용산구 서빙고로 67,309171,547374,경찰서>파출소,,02-2198-0158,
82,보광<b>파출소</b>,서울특별시 용산구 보광동 223-5,서울특별시 용산구 보광로 25-1 보광파출소,311831,547644,경찰서>파출소,,02-2198-0142,
83,용산역<b>파출소</b>,서울특별시 용산구 한강로1가 16,서울특별시 용산구 한강대로 198-2 삼각지치안센터,309587,548712,경찰서>파출소,,02-2198-0150,http://www.smpa.go.kr/ys/
84,서울용산경찰서청파<b>치안센터</b>,서울특별시 용산구 청파동3가 10-7,서울특별시 용산구 한강대로87길 19,309263,549602,경찰서>치안센터,,02-2198-0175,
85,서울용산경찰서용산<b>치안센터</b>,서울특별시 용산구 용산동2가 11-13,서울특별시 용산구 신흥로 90,310559,549793,경찰서>치안센터,,02-2198-0180,
86,서울용산경찰서이촌한강<b>치안센터</b>,서울특별시 용산구 이촌동,,308497,546985,경찰서>치안센터,,,
87,한남2<b>치안센터</b>,서울특별시 용산구 한남동 산10-33,서울특별시 용산구 이태원로 281,311958,549091,경찰서>치안센터,,02-2198-0184,
88,서울용산경찰서 용중<b>지구대</b>,서울특별시 용산구 후암동 244-103,서울특별시 용산구 후암로16나길 17,309935,550157,경찰서>지구대,,02-2198-0116,
89,서울용산경찰서 원효<b>지구대</b>,서울특별시 용산구 원효로1가 25,서울특별시 용산구 백범로 329,308817,549013,경찰서>지구대,,02-2198-0191,
90,서울성동<b>경찰서</b>,서울특별시 성동구 행당동 192-8,서울특별시 성동구 왕십리광장로 9 성동경찰서,315075,551508,"공공,사회기관>경찰서",,182,http://www.smpa.go.kr/sd/
91,서울성동<b>경찰서</b> 금호파출소,서울특별시 성동구 금호동2가 224,서울특별시 성동구 금호로11길 2-1,313576,550733,경찰서>파출소,,02-2231-6253,
92,서울성동<b>경찰서</b> 응봉파출소,서울특별시 성동구 응봉동 275-8,서울특별시 성동구 독서당로 373,314492,550178,경찰서>파출소,,02-2293-7480,
93,서울성동<b>경찰서</b> 금남치안센터,서울특별시 성동구 금호동4가 593,서울특별시 성동구 독서당로 286-1,313696,549946,경찰서>치안센터,,02-2297-0482,
94,옥수<b>파출소</b>,서울특별시 성동구 옥수동 561,서울특별시 성동구 매봉길 15 래미안 옥수 리버젠,313094,549530,경찰서>파출소,,02-2297-5898,
95,서울성동경찰서 금호<b>파출소</b>,서울특별시 성동구 금호동2가 224,서울특별시 성동구 금호로11길 2-1,313576,550733,경찰서>파출소,,02-2231-6253,
96,용답<b>파출소</b>,서울특별시 성동구 용답동 83-5,서울특별시 성동구 용답중앙길 49,316429,551821,경찰서>파출소,,02-2245-0189,
97,행당<b>파출소</b>,서울특별시 성동구 행당동 317-1994,,314399,551028,경찰서>파출소,,02-2292-1812,
98,서울성동경찰서 응봉<b>파출소</b>,서울특별시 성동구 응봉동 275-8,서울특별시 성동구 독서당로 373,314492,550178,경찰서>파출소,,02-2293-7480,
99,왕십리<b>파출소</b>,서울특별시 성동구 홍익동 102-1,서울특별시 성동구 마장로 205,314742,552045,경찰서>파출소,,02-2295-1241,
100,하왕<b>치안센터</b>,서울특별시 성동구 하왕십리동 966-71,서울특별시 성동구 왕십리로 341,314669,551653,경찰서>치안센터,,02-2292-0443,
101,마장<b>치안센터</b>,서울특별시 성동구 마장동 520-11,서울특별시 성동구 고산자로 332,315180,552317,경찰서>치안센터,,02-2292-4667,
102,경마장<b>치안센터</b>,서울특별시 성동구 성수동1가 685-580,서울특별시 성동구 왕십리로5길 3,315752,549788,경찰서>치안센터,,02-468-0112,
103,성수1<b>치안센터</b>,서울특별시 성동구 성수동1가 276-45,서울특별시 성동구 뚝섬로 364-1,316350,549035,경찰서>치안센터,,02-464-0112,
104,서울성동경찰서 금남<b>치안센터</b>,서울특별시 성동구 금호동4가 593,서울특별시 성동구 독서당로 286-1,313696,549946,경찰서>치안센터,,02-2297-0482,
105,동마<b>치안센터</b>,서울특별시 성동구 마장동 780-2,서울특별시 성동구 마장로42길 11 마장동주민센터,315879,551989,경찰서>치안센터,,02-2292-7067,
106,서울숲<b>지구대</b>,서울특별시 성동구 성수동2가 344-7,서울특별시 성동구 성덕정길 77-2,316442,548858,경찰서>지구대,,02-464-0113,
107,한양<b>지구대</b>,서울특별시 성동구 행당동 11-7,서울특별시 성동구 사근동길 5,315543,551335,경찰서>지구대,,02-2292-5975,
108,성수<b>지구대</b>,서울특별시 성동구 성수동2가 299-240,서울특별시 성동구 광나루로2길 35,316721,549976,경찰서>지구대,,02-463-0112,
109,서울광진<b>경찰서</b>,서울특별시 광진구 구의동 254-32,,319240,549357,"공공,사회기관>경찰서",,182,http://www.smpa.go.kr/gj/
110,서울광진<b>경찰서</b>자양파출소,서울특별시 광진구 자양동 553-632,서울특별시 광진구 뚝섬로36길 9,318143,548374,경찰서>파출소,,02-2285-7870,http://www.smpa.go.kr/gj
111,서울광진<b>경찰서</b> 자양1파출소,서울특별시 광진구 자양동 799-2,서울특별시 광진구 자양번영로 80,318620,548677,경찰서>파출소,,02-2285-7880,
112,서울광진<b>경찰서</b>중곡파출소,서울특별시 광진구 중곡동 165-6,서울특별시 광진구 능동로 385,319171,551679,경찰서>파출소,,02-2285-7830,http://www.smpa.go.kr/gj/
113,서울광진<b>경찰서</b>중곡3파출소,서울특별시 광진구 중곡동 684,서울특별시 광진구 동일로76가길 28,318935,552255,경찰서>파출소,,02-2285-7850,http://www.smpa.go.kr/gj
114,서울광진<b>경찰서</b>자양2치안센터,서울특별시 광진구 자양동 669-2,서울특별시 광진구 자양로3가길 28,319304,547803,경찰서>치안센터,,,
115,서울광진<b>경찰서</b> 광나루지구대,서울특별시 광진구 광장동 231-1,서울특별시 광진구 아차산로 567 광나루지구대,320962,549520,경찰서>지구대,,02-2285-7820,http://www.smpa.go.kr/gj
116,서울광진경찰서자양<b>파출소</b>,서울특별시 광진구 자양동 553-632,서울특별시 광진구 뚝섬로36길 9,318143,548374,경찰서>파출소,,02-2285-7870,http://www.smpa.go.kr/gj
117,중곡2<b>파출소</b>,서울특별시 광진구 중곡동 47-33,서울특별시 광진구 능동로 346,319047,551283,경찰서>파출소,,02-2285-7840,http://www.smpa.go.kr/gj/
118,서울광진경찰서 자양1<b>파출소</b>,서울특별시 광진구 자양동 799-2,서울특별시 광진구 자양번영로 80,318620,548677,경찰서>파출소,,02-2285-7880,
119,자양4<b>파출소</b>,서울특별시 광진구 자양동 55-12,서울특별시 광진구 뚝섬로22가길 43 자양4파출소,317444,548525,경찰서>파출소,,02-2285-7890,http://www.smpa.go.kr/gj/
120,중곡4<b>파출소</b>,서울특별시 광진구 중곡동 18-144,서울특별시 광진구 용마산로24길 7,319562,551853,경찰서>파출소,,02-2285-7860,http://www.smpa.go.kr/gj/
121,구의<b>파출소</b>,서울특별시 광진구 구의동 126-51,,319932,549692,경찰서>파출소,,02-2285-7800,
122,서울광진경찰서중곡<b>파출소</b>,서울특별시 광진구 중곡동 165-6,서울특별시 광진구 능동로 385,319171,551679,경찰서>파출소,,02-2285-7830,http://www.smpa.go.kr/gj/
123,서울광진경찰서중곡3<b>파출소</b>,서울특별시 광진구 중곡동 684,서울특별시 광진구 동일로76가길 28,318935,552255,경찰서>파출소,,02-2285-7850,http://www.smpa.go.kr/gj
124,서울광진경찰서자양2<b>치안센터</b>,서울특별시 광진구 자양동 669-2,서울특별시 광진구 자양로3가길 28,319304,547803,경찰서>치안센터,,,
125,서울광진경찰서 광나루<b>지구대</b>,서울특별시 광진구 광장동 231-1,서울특별시 광진구 아차산로 567 광나루지구대,320962,549520,경찰서>지구대,,02-2285-7820,http://www.smpa.go.kr/gj
126,서울동대문<b>경찰서</b>,서울특별시 동대문구 청량리동 229,서울특별시 동대문구 약령시로21길 29 동대문경찰서,315920,554081,"공공,사회기관>경찰서",,182,http://www.smpa.go.kr/ddm/
127,서울동대문<b>경찰서</b>이문2치안센터,서울특별시 동대문구 이문동 251-18,서울특별시 동대문구 이문로 196,317392,556161,경찰서>치안센터,,02-3295-1087,
128,서울동대문<b>경찰서</b>신설치안센터,서울특별시 동대문구 신설동 76-89,서울특별시 동대문구 왕산로 5,314007,553113,경찰서>치안센터,,02-928-7345,
129,서울동대문<b>경찰서</b>답십리1치안센터,서울특별시 동대문구 답십리동 530-24,서울특별시 동대문구 고미술로 93,316875,551804,경찰서>치안센터,,02-2244-3285,
130,서울동대문<b>경찰서</b>전농4치안센터,서울특별시 동대문구 전농동 558-198,서울특별시 동대문구 전농로27길 69,316507,553431,경찰서>치안센터,,02-2212-9525,
131,서울동대문<b>경찰서</b> 답십리지구대,서울특별시 동대문구 답십리동 714,서울특별시 동대문구 사가정로2길 9 답십리1동 지구대,316373,552542,경찰서>지구대,,02-961-4301,
132,회기<b>파출소</b>,서울특별시 동대문구 회기동 103-46,서울특별시 동대문구 회기로18길 2 회기파출소,316468,554737,경찰서>파출소,,02-961-4311,
133,장안1<b>파출소</b>,서울특별시 동대문구 장안동 388,서울특별시 동대문구 답십리로66길 3,317921,552649,경찰서>파출소,,02-961-4307,
134,장안2<b>파출소</b>,서울특별시 동대문구 장안동 329-5,서울특별시 동대문구 답십리로69길 100,318439,553134,경찰서>파출소,,02-961-4308,
135,전농1<b>파출소</b>,서울특별시 동대문구 전농동 650-1,서울특별시 동대문구 서울시립대로 56,316100,553084,경찰서>파출소,,02-961-4305,
136,전농2<b>파출소</b>,서울특별시 동대문구 전농동 103-570,서울특별시 동대문구 전농로38다길 21,316670,554213,경찰서>파출소,,02-961-4306,
137,청량리 <b>파출소</b>,서울특별시 동대문구 청량리동 232-2,서울특별시 동대문구 약령시로21가길 9,315874,553979,경찰서>파출소,,02-961-4303,
138,휘경<b>파출소</b>,서울특별시 동대문구 휘경동 43-267,서울특별시 동대문구 한천로 266,317886,554017,경찰서>파출소,,02-961-4310,
139,제기<b>파출소</b>,서울특별시 동대문구 제기동 287-33,서울특별시 동대문구 약령시로17길 59-11,315592,554140,경찰서>파출소,,02-961-4304,
140,서울동대문경찰서이문2<b>치안센터</b>,서울특별시 동대문구 이문동 251-18,서울특별시 동대문구 이문로 196,317392,556161,경찰서>치안센터,,02-3295-1087,
141,장안3<b>치안센터</b>,서울특별시 동대문구 장안동 354-9,서울특별시 동대문구 장한로18길 78,318333,552144,경찰서>치안센터,,02-2213-5394,
142,서울동대문경찰서신설<b>치안센터</b>,서울특별시 동대문구 신설동 76-89,서울특별시 동대문구 왕산로 5,314007,553113,경찰서>치안센터,,02-928-7345,
143,휘경2<b>치안센터</b>,서울특별시 동대문구 휘경동 283-8,서울특별시 동대문구 망우로20길 4,317420,554592,경찰서>치안센터,,02-968-2304,
144,용두<b>치안센터</b>,서울특별시 동대문구 용두동 230-1,서울특별시 동대문구 왕산로 95,314875,553345,경찰서>치안센터,,,
145,이문1<b>치안센터</b>,서울특별시 동대문구 이문동 363-15,서울특별시 동대문구 이문로 119 이문2동 치안센터,317247,555427,경찰서>치안센터,,02-959-0496,
146,서울동대문경찰서답십리1<b>치안센터</b>,서울특별시 동대문구 답십리동 530-24,서울특별시 동대문구 고미술로 93,316875,551804,경찰서>치안센터,,02-2244-3285,
147,남장안<b>치안센터</b>,서울특별시 동대문구 장안동 217-1,서울특별시 동대문구 한천로10길 4,317285,551884,경찰서>치안센터,,,
148,서울동대문경찰서전농4<b>치안센터</b>,서울특별시 동대문구 전농동 558-198,서울특별시 동대문구 전농로27길 69,316507,553431,경찰서>치안센터,,02-2212-9525,
149,답십리4<b>치안센터</b>,서울특별시 동대문구 답십리동 16-14,서울특별시 동대문구 한천로11길 30 답십리4 치안센터,317214,552081,경찰서>치안센터,,02-2244-3716,
150,서울동대문경찰서 답십리<b>지구대</b>,서울특별시 동대문구 답십리동 714,서울특별시 동대문구 사가정로2길 9 답십리1동 지구대,316373,552542,경찰서>지구대,,02-961-4301,
151,용신<b>지구대</b>,서울특별시 동대문구 용두동 696-10,서울특별시 동대문구 청계천로 549 용신지구대,315152,552722,경찰서>지구대,,02-961-4302,
152,이문<b>지구대</b>,서울특별시 동대문구 이문동 92-21,,317906,555323,경찰서>지구대,,02-961-4309,
153,서울중랑<b>경찰서</b>,서울특별시 중랑구 신내동 267-1,,321148,557767,"공공,사회기관>경찰서",,182,http://www.smpa.go.kr/jnp/
154,서울중랑<b>경찰서</b>먹골파출소,서울특별시 중랑구 묵동 120,서울특별시 중랑구 숙선옹주로7길 1,319114,557324,경찰서>파출소,,,
155,서울중랑<b>경찰서</b>면목4치안센터,서울특별시 중랑구 면목동 1331-2,서울특별시 중랑구 답십리로75길 61,318987,552858,경찰서>치안센터,,02-2171-0028,
156,서울중랑<b>경찰서</b>망우1치안센터,서울특별시 중랑구 망우동 146-41,서울특별시 중랑구 용마산로118길 103,321293,555819,경찰서>치안센터,,02-435-7100,
157,서울중랑<b>경찰서</b>면목8치안센터,서울특별시 중랑구 면목동 57-14,서울특별시 중랑구 용마산로 370-6,320251,554012,경찰서>치안센터,,,
158,서울중랑<b>경찰서</b>망우치안센터,서울특별시 중랑구 망우동 산56,서울특별시 중랑구 망우로 540,321807,555691,경찰서>치안센터,,,
159,서울중랑<b>경찰서</b> 망우지구대,서울특별시 중랑구 망우동 489-7,서울특별시 중랑구 망우로 391,320345,555592,경찰서>지구대,,02-2171-0300,
160,서울중랑구<b>경찰서</b>중화지구대,서울특별시 중랑구 중화동 326-114,서울특별시 중랑구 중랑천로 146,318272,555488,경찰서>지구대,,02-2171-0303,
161,서울중랑<b>경찰서</b> 봉화지구대,서울특별시 중랑구 신내동 644-3,서울특별시 중랑구 신내로 177,320349,557332,경찰서>지구대,,02-2171-0302,
162,서울중랑<b>경찰서</b> 용마지구대,서울특별시 중랑구 면목동 168-2,서울특별시 중랑구 동일로 566,318933,553581,경찰서>지구대,,02-2171-0301,
163,서울중랑<b>경찰서</b>청소년유해환경감시단먹골지구대,서울특별시 중랑구 묵동 13,서울특별시 중랑구 숙선옹주로 91,319334,557567,경찰서>지구대,,,
164,면목본동<b>파출소</b>,서울특별시 중랑구 면목동 71-24,서울특별시 중랑구 상봉로 27,320176,554386,경찰서>파출소,,02-2171-0306,
165,서울중랑경찰서먹골<b>파출소</b>,서울특별시 중랑구 묵동 120,서울특별시 중랑구 숙선옹주로7길 1,319114,557324,경찰서>파출소,,,
166,면목삼팔<b>파출소</b>,서울특별시 중랑구 면목동 1508-3,서울특별시 중랑구 사가정로41길 45,319309,553837,경찰서>파출소,,02-2171-0307,
167,상봉<b>파출소</b>,서울특별시 중랑구 면목동 198-1,서울특별시 중랑구 중랑천로 69,318323,554750,경찰서>파출소,,02-433-1675,
168,중화1<b>치안센터</b>,서울특별시 중랑구 중화동 287-8,서울특별시 중랑구 동일로 792,318947,555837,경찰서>치안센터,,,
