,title,address,roadAddress,mapx,mapy,category,description,telephone,link
11,<b>미니스톱</b> 종로효제점,서울특별시 종로구 종로6가 238-6,서울특별시 종로구 종로39길 40 현마빌딩,312294,552731,"생활,편의>편의점",,02-766-7498,
12,<b>미니스톱</b> 서울시청역점,서울특별시 중구 서소문동 21-1 MIES빌딩 1층,서울특별시 중구 서소문로 135 연호빌딩,309716,551799,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
13,<b>미니스톱</b> 신당점,서울특별시 중구 신당동 348-135,서울특별시 중구 동호로10길 21 광영빌딩,312893,550759,"생활,편의>편의점",,02-2256-8513,http://www.ministop.co.kr/
14,<b>미니스톱</b> 약수역점,서울특별시 중구 신당동 368-67,서울특별시 중구 다산로 110,312743,550614,"생활,편의>편의점",,02-2253-6270,http://www.ministop.co.kr/
15,<b>미니스톱</b> 남산점,서울특별시 중구 남산동2가 27-1,서울특별시 중구 퇴계로20길 32,310603,551218,"생활,편의>편의점",,02-756-7891,http://www.ministop.co.kr/
16,<b>미니스톱</b> 충무로역점,서울특별시 중구 필동1가 40-1,서울특별시 중구 퇴계로 187-1,311221,551482,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
17,<b>미니스톱</b> 명동세종점,서울특별시 중구 충무로2가 62-8,서울특별시 중구 퇴계로 141,310754,551488,"생활,편의>편의점",,02-774-5701,http://www.ministop.co.kr/
18,<b>미니스톱</b> 중구매크로점,서울특별시 중구 저동2가 7-2,"서울특별시 중구 을지로12길 28 105호, 106호",311022,551921,"생활,편의>편의점",,,http://www.ministop.co.kr/
19,<b>미니스톱</b> 국도호텔점,서울특별시 중구 을지로4가 310 베스트웨스턴호텔국도 1층,서울특별시 중구 을지로 164 베스트웨스턴호텔국도 1층,311520,552046,"생활,편의>편의점",,1577-9621,
20,<b>미니스톱</b> 청계수표점,서울특별시 중구 수표동 56-16,서울특별시 중구 삼일대로12길 21,310885,552140,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
21,<b>미니스톱</b> 신당현대점,서울특별시 중구 신당동 41-51,서울특별시 중구 다산로36길 97,313579,551343,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
22,<b>미니스톱</b> 동부이촌점,"서울특별시 용산구 이촌동 301-160 현대아파트 21동 104-나호, 105-가호","서울특별시 용산구 이촌로 303 현대아파트 21동 104-나호, 105-가호",310107,546704,"생활,편의>편의점",,02-749-1371,http://www.ministop.co.kr/
23,<b>미니스톱</b> 한강견우점,서울특별시 용산구 이촌동 361-1,서울특별시 용산구 양녕로 496,308393,547066,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
24,<b>미니스톱</b>서울역점,서울특별시 용산구 서계동 219-1 창성빌딩 1층,서울특별시 용산구 청파로 395,309083,550803,"생활,편의>편의점",,02-3275-3220,http://www.ministop.co.kr/
25,<b>미니스톱</b> 용산시티점,서울특별시 용산구 한강로3가 63-389 102동,서울특별시 용산구 서빙고로 35 용산 시티파크,309065,547510,"생활,편의>편의점",,02-3785-1175,http://www.ministop.co.kr/
26,<b>미니스톱</b> 용산후암점,서울특별시 용산구 후암동 265-11,서울특별시 용산구 두텁바위로37길 7-3 1층,310186,549950,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
27,<b>미니스톱</b> 이태원본점,서울특별시 용산구 이태원동 137-56,서울특별시 용산구 우사단로 34,311438,548369,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
28,<b>미니스톱</b> 원효로점,서울특별시 용산구 원효로2가 80-19,서울특별시 용산구 원효로53길 8,308474,548705,"생활,편의>편의점",,02-711-3073,http://www.ministop.co.kr/
29,<b>미니스톱</b> 용산해방촌점,서울특별시 용산구 용산동2가 15-9,서울특별시 용산구 신흥로16길 3,310658,549654,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
30,<b>미니스톱</b> 남산소월점,서울특별시 용산구 용산동2가 1-531,서울특별시 용산구 신흥로20길 1 세명치과,310515,549785,"생활,편의>편의점",,02-773-5526,http://www.ministop.co.kr/
31,<b>미니스톱</b> 숙대입구점,서울특별시 용산구 청파동2가 93,서울특별시 용산구 청파로 287,309204,549737,"생활,편의>편의점",,1577-9621,
32,<b>미니스톱</b> 한양대공학관점,서울특별시 성동구 사근동 110,서울특별시 성동구 왕십리로 222 한양대학교 신소재공학관 지하1층,315971,551026,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
33,<b>미니스톱</b> 한양스퀘어점,서울특별시 성동구 사근동 110,서울특별시 성동구 살곶이길 200 행원스퀘어 지하 1층,316255,551085,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
34,<b>미니스톱</b> 성수2가점,서울특별시 성동구 성수동2가 289-1,서울특별시 성동구 광나루로 238,316795,550095,"생활,편의>편의점",,02-497-3110,http://www.ministop.co.kr/
35,<b>미니스톱</b> 뚝섬점,서울특별시 성동구 성수동1가 13-104,서울특별시 성동구 상원8길 1,316097,550064,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
36,<b>미니스톱</b> 성동도선점,서울특별시 성동구 도선동 4-3,서울특별시 성동구 왕십리로20길 26,315002,551751,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
37,<b>미니스톱</b> 한양대학사점,서울특별시 성동구 행당동 1-22,서울특별시 성동구 마조로11길 19,315331,551489,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
38,<b>미니스톱</b> 한양대원룸점,서울특별시 성동구 마장동 339-11,서울특별시 성동구 마조로14길 2,315565,551649,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
39,<b>미니스톱</b> 디지털타워점,서울특별시 성동구 성수동2가 308-4,서울특별시 성동구 성수일로4길 25 서울숲코오롱디지털타워,316411,549329,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
40,<b>미니스톱</b> 용답중앙점,서울특별시 성동구 용답동 152-9,서울특별시 성동구 용답9길 7-1,316345,551875,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
41,<b>미니스톱</b> 성수성덕점,서울특별시 성동구 성수동2가 506,서울특별시 성동구 성덕정길 84,316485,548824,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
42,<b>미니스톱</b> 한양대정보관점,서울특별시 성동구 사근동 110,서울특별시 성동구 왕십리로 222 한양대학교 학술정보관 앞,315886,550920,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
43,<b>미니스톱</b> 성수경수점,서울특별시 성동구 성수동2가 269-223,서울특별시 성동구 성수이로16길 21 1층,317040,549132,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
44,<b>미니스톱</b> 뚝섬2점,서울특별시 광진구 자양동 427-28,,317698,548022,"생활,편의>편의점",,02-444-5189,http://www.ministop.co.kr/
45,<b>미니스톱</b> 구의중앙점,서울특별시 광진구 구의동 222-1,서울특별시 광진구 구의로 39 21세기독서실,319758,549193,"생활,편의>편의점",,,http://www.ministop.co.kr/
46,<b>미니스톱</b> 건대현대점,서울특별시 광진구 화양동 234,서울특별시 광진구 아차산로21길 47 화양동현대아파트,317649,549507,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
47,<b>미니스톱</b> 구의명성점,서울특별시 광진구 구의동 248-138,서울특별시 광진구 아차산로51길 62,319336,549008,"생활,편의>편의점",,02-3436-5966,http://www.ministop.co.kr/
48,<b>미니스톱</b> 뚝섬3점,서울특별시 광진구 자양동 99-2,,317426,548081,"생활,편의>편의점",,02-461-1989,http://www.ministop.co.kr/
49,<b>미니스톱</b> 아차산르블랑점,서울특별시 광진구 중곡동 93-49,서울특별시 광진구 천호대로127길 13,319765,550562,"생활,편의>편의점",,1577-9621,
50,<b>미니스톱</b> 동부센터점,서울특별시 광진구 능동 283-15,서울특별시 광진구 능동로 268 동산빌딩,318727,550579,"생활,편의>편의점",,1577-9621,
51,<b>미니스톱</b> 군자하나점,서울특별시 광진구 중곡동 341-1,서울특별시 광진구 천호대로109길 10 참피온태권도체육관,319013,550966,"생활,편의>편의점",,02-444-5384,http://www.ministop.co.kr/
52,<b>미니스톱</b> 아차산새길점,서울특별시 광진구 중곡동 98-22,서울특별시 광진구 자양로53길 70,319876,550803,"생활,편의>편의점",,02-456-1419,
53,<b>미니스톱</b> 광진구청점,서울특별시 광진구 자양동 779-8,"서울특별시 광진구 자양로 109 현대홈시티 108호,109호",319173,548777,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
54,<b>미니스톱</b> 뚝섬유원지점,서울특별시 광진구 자양동 553-376,서울특별시 광진구 능동로4길 17 원우상가,317887,548331,"생활,편의>편의점",,1577-9621,
55,<b>미니스톱</b> 아차산생태공원점,서울특별시 광진구 광장동 5-117,서울특별시 광진구 워커힐로 127 만남의광장,320787,550349,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
56,<b>미니스톱</b> 자양광양점,서울특별시 광진구 자양동 669-10,서울특별시 광진구 자양로3가길 36,319314,547778,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
57,<b>미니스톱</b> 신아차산입구점,서울특별시 광진구 중곡동 102-11,서울특별시 광진구 영화사로3가길 25,320120,550969,"생활,편의>편의점",,1577-9621,
58,<b>미니스톱</b> 아차산생태공원점,서울특별시 광진구 광장동 244-28,서울특별시 광진구 천호대로 805 501호,320958,549663,"생활,편의>편의점",,,http://www.ministop.co.kr/
59,<b>미니스톱</b> 장안벤처빌점,서울특별시 동대문구 장안동 374-11,서울특별시 동대문구 한천로24길 74-1 진성빌딩,317935,552265,"생활,편의>편의점",,02-2215-7717,http://www.ministop.co.kr/
60,<b>미니스톱</b> 장안3점,서울특별시 동대문구 장안동 403-1,서울특별시 동대문구 천호대로77길 84,317448,551888,"생활,편의>편의점",,02-2215-4237,http://www.ministop.co.kr/
61,<b>미니스톱</b>신설진흥점,서울특별시 동대문구 신설동 104-1,서울특별시 동대문구 천호대로2길 15,313997,552914,"생활,편의>편의점",,02-2235-5496,http://www.ministop.co.kr/
62,<b>미니스톱</b> 신이문역점,서울특별시 동대문구 이문동 217-28,서울특별시 동대문구 한천로 479,317823,556097,"생활,편의>편의점",,1577-9621,
63,<b>미니스톱</b> 장안본점,서울특별시 동대문구 장안동 298-14,서울특별시 동대문구 장한로31길 20,318106,552986,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
64,<b>미니스톱</b> 장안삼거리점,서울특별시 동대문구 장안동 286-1,서울특별시 동대문구 사가정로 230,318082,553339,"생활,편의>편의점",,1577-9621,
65,<b>미니스톱</b> 장안쉐르빌점,서울특별시 동대문구 장안동 383-3,서울특별시 동대문구 장한로21길 16,317984,552407,"생활,편의>편의점",,,http://www.ministop.co.kr/
66,<b>미니스톱</b> 휘경주공점,서울특별시 동대문구 휘경동 57-3 주공아파트 상가 103호,서울특별시 동대문구 한천로 250 주공아파트,317933,553836,"생활,편의>편의점",,02-2215-0617,http://www.ministop.co.kr/
67,<b>미니스톱</b> 면목센터점,서울특별시 중랑구 면목동 720-6,서울특별시 중랑구 동일로 492 센타빌딩,318955,552847,"생활,편의>편의점",,1577-9621,
68,<b>미니스톱</b> 먹골역점,서울특별시 중랑구 묵동 240-47,서울특별시 중랑구 동일로157길 32,318601,556793,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
69,<b>미니스톱</b> 상봉점,서울특별시 중랑구 상봉동 88-25,서울특별시 중랑구 봉우재로33길 92,319850,555220,"생활,편의>편의점",,02-435-8185,http://www.ministop.co.kr/
70,<b>미니스톱</b> 상봉건영점,서울특별시 중랑구 상봉동 1,서울특별시 중랑구 봉화산로48길 62 건영아파트,320172,556231,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
71,<b>미니스톱</b> 면목대명점,서울특별시 중랑구 면목동 186-11 대명빌딩 1층,서울특별시 중랑구 동일로109길 90 대명빌딩 1층,318538,554707,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
72,<b>미니스톱</b> 신내점,서울특별시 중랑구 신내동 613-71,서울특별시 중랑구 봉화산로 217 부영빌딩,320462,556549,"생활,편의>편의점",,02-3423-2748,http://www.ministop.co.kr/
73,<b>미니스톱</b> 녹색병원점,서울특별시 중랑구 면목동 568-1,서울특별시 중랑구 사가정로49길 53 원진재단부설녹색병원,319464,553876,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
74,<b>미니스톱</b> 성신여대입구역점,서울특별시 성북구 동선동4가 87,서울특별시 성북구 동소문로23길 7,313439,555078,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
75,<b>미니스톱</b> 국민대후문점,서울특별시 성북구 정릉동 884-1,서울특별시 성북구 정릉로9길 26,311857,556862,"생활,편의>편의점",,1577-9621,
76,<b>미니스톱</b>보문점,서울특별시 성북구 보문동5가 156-1,서울특별시 성북구 보문로 73,313735,553745,"생활,편의>편의점",,02-922-7088,http://www.ministop.co.kr/
77,<b>미니스톱</b> 정릉타운점,서울특별시 성북구 정릉동 227-164,서울특별시 성북구 서경로18길 6 B1,313235,556910,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
78,<b>미니스톱</b> 장위점,서울특별시 성북구 장위동 238-122,서울특별시 성북구 장월로 113,316184,557508,"생활,편의>편의점",,02-918-2306,
79,<b>미니스톱</b> 안암역점,서울특별시 성북구 안암동5가 100-9,서울특별시 성북구 고려대로 95,314532,554247,"생활,편의>편의점",,02-929-2980,http://www.ministop.co.kr/
80,<b>미니스톱</b> 성북보문점,서울특별시 성북구 보문동3가 230,서울특별시 성북구 낙산길 255,313272,553866,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
81,<b>미니스톱</b> 종암아이파크점,서울특별시 성북구 종암동 62-8,서울특별시 성북구 종암로19길 50,314713,555523,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
82,<b>미니스톱</b> 보문파크점,서울특별시 성북구 보문동7가 56,서울특별시 성북구 보문로13길 24,313697,553529,"생활,편의>편의점",,1577-9621,
83,<b>미니스톱</b> 정릉서경대점,서울특별시 성북구 정릉동 266-390,서울특별시 성북구 보국문로16길 48,312774,557105,"생활,편의>편의점",,02-998-8580,http://www.ministop.co.kr/
84,<b>미니스톱</b>고대사이언스점,서울특별시 성북구 안암동5가 126-16,서울특별시 성북구 안암로 145,314169,554077,"생활,편의>편의점",,,http://www.ministop.co.kr/
85,<b>미니스톱</b> 고대경영관점,서울특별시 성북구 안암동5가 1-2 고려대학교 경영관,서울특별시 성북구 안암로 145 고려대학교 경영관(현대자동차),314758,554484,"생활,편의>편의점",,02-921-4790,http://www.ministop.co.kr/
86,<b>미니스톱</b> 동소문점,서울특별시 성북구 동소문동4가 267,서울특별시 성북구 동소문로 65-2 삼송빌딩,313000,554848,"생활,편의>편의점",,02-921-1352,http://www.ministop.co.kr/
87,<b>미니스톱</b> 상월곡역점,서울특별시 성북구 석관동 341-16,서울특별시 성북구 화랑로 186 수정빌딩,316403,556553,"생활,편의>편의점",,02-967-3233,http://www.ministop.co.kr/
88,<b>미니스톱</b> 종암점,서울특별시 성북구 종암동 3-1237,서울특별시 성북구 종암로 120 금강빌딩,314893,555847,"생활,편의>편의점",,1577-9621,
89,<b>미니스톱</b> 고대원룸점,서울특별시 성북구 종암동 24-20,서울특별시 성북구 북악산로29길 24,314972,555009,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
90,<b>미니스톱</b> 장위중앙점,서울특별시 성북구 장위동 231-590,서울특별시 성북구 장위로 38 장성빌딩,315518,557322,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
91,<b>미니스톱</b> 고대사이언스점,서울특별시 성북구 안암동5가 1-2,서울특별시 성북구 안암로 145 고려대학교안암캠퍼스(인문사회계),314758,554484,"생활,편의>편의점",,02-921-4870,http://www.ministop.co.kr/
92,<b>미니스톱</b> 성북종암점,서울특별시 성북구 종암동 10-56,서울특별시 성북구 종암로10길 11,315106,555304,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
93,<b>미니스톱</b> 고대타이거점,서울특별시 성북구 안암동5가 1-2,서울특별시 성북구 안암로 145 고려대학교안암캠퍼스(인문사회계),314581,554387,"생활,편의>편의점",,02-926-9320,
94,<b>미니스톱</b> 수유점,서울특별시 강북구 수유동 223-1,서울특별시 강북구 노해로 38,313975,560085,"생활,편의>편의점",,02-908-9303,http://www.ministop.co.kr/
95,<b>미니스톱</b> 수유노해점,서울특별시 강북구 수유동 220-29,서울특별시 강북구 노해로 56,313952,560267,"생활,편의>편의점",,,http://www.ministop.co.kr/
96,<b>미니스톱</b> 삼각산SK점,서울특별시 강북구 미아동 1353-7,서울특별시 강북구 삼양로19길 214 금강빌딩,313278,557955,"생활,편의>편의점",,1577-9621,
97,<b>미니스톱</b> 미아삼성점,서울특별시 강북구 미아동 693,서울특별시 강북구 삼양로27길 20 광야교회,313697,557863,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
98,<b>미니스톱</b> 수유인텔리안점,서울특별시 강북구 수유동 230-7,서울특별시 강북구 도봉로 313,314018,559792,"생활,편의>편의점",,,http://www.ministop.co.kr/
99,<b>미니스톱</b> 번동주공점,서울특별시 강북구 번동 242-1,서울특별시 강북구 한천로105길 33,315985,558581,"생활,편의>편의점",,02-987-2220,http://www.ministop.co.kr/
100,<b>미니스톱</b> 수유포엠빌점,서울특별시 강북구 수유동 190-18,서울특별시 강북구 한천로139가길 26 포엠빌아파트,314153,560256,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
101,<b>미니스톱</b> 수유역점,서울특별시 강북구 번동 446-1,서울특별시 강북구 오패산로 413,314266,559901,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
102,<b>미니스톱</b> 수유센터점,서울특별시 강북구 수유동 561-20,서울특별시 강북구 인수봉로77길 22,312790,560716,"생활,편의>편의점",,1577-9621,
103,<b>미니스톱</b> 솔밭공원점,서울특별시 강북구 우이동 72-133,서울특별시 강북구 삼양로 531,313115,561342,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
104,<b>미니스톱</b> 수유사랑점,서울특별시 강북구 번동 447-51,서울특별시 강북구 오패산로77길 17,314220,559830,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
105,<b>미니스톱</b> 수유타운점,서울특별시 강북구 수유동 254-3,서울특별시 강북구 노해로23길 53,313750,560801,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
106,<b>미니스톱</b> 수유대한점,서울특별시 강북구 수유동 1-60,서울특별시 강북구 수유로 79,313911,559799,"생활,편의>편의점",,02-905-1325,http://www.ministop.co.kr/
107,<b>미니스톱</b> 도봉쌍문점,서울특별시 도봉구 창동 650-1,서울특별시 도봉구 도봉로110길 12,314967,560867,"생활,편의>편의점",,02-994-7330,http://www.ministop.co.kr/
108,<b>미니스톱</b> 방학2점,서울특별시 도봉구 방학동 280-6,서울특별시 도봉구 방학로 192,314696,562663,"생활,편의>편의점",,,http://www.ministop.co.kr/
109,<b>미니스톱</b> 창동상아점,서울특별시 도봉구 창동 301-30,서울특별시 도봉구 해등로16다길 14,315801,561763,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
110,<b>미니스톱</b> 방학본점,서울특별시 도봉구 방학동 682-20,서울특별시 도봉구 방학로2길 40,315593,562921,"생활,편의>편의점",,02-3491-0917,http://www.ministop.co.kr/
111,<b>미니스톱</b> 도봉구청점,서울특별시 도봉구 도봉동 636-12,서울특별시 도봉구 마들로 664 킴스타워,316073,563437,"생활,편의>편의점",,02-956-1463,http://www.ministop.co.kr/
112,<b>미니스톱</b> 도봉월드점,서울특별시 도봉구 방학동 720-33,서울특별시 도봉구 마들로 650,316131,563294,"생활,편의>편의점",,,http://www.ministop.co.kr/
113,<b>미니스톱</b> 창동신한점,서울특별시 도봉구 창동 3-4 신한빌딩,서울특별시 도봉구 마들로11길 71,316322,561646,"생활,편의>편의점",,02-992-6451,http://www.ministop.co.kr/
114,<b>미니스톱</b> 쌍문역점,서울특별시 도봉구 창동 659-29 삼성쉐르빌 102호,서울특별시 도봉구 도봉로 476,315017,561075,"생활,편의>편의점",,,http://www.ministop.co.kr/
115,<b>미니스톱</b> 도봉방학점,서울특별시 도봉구 방학동 635-3,서울특별시 도봉구 도당로13길 38,315042,563097,"생활,편의>편의점",,02-955-1891,http://www.ministop.co.kr/
116,<b>미니스톱</b> 불암아이파크점,서울특별시 도봉구 창동 659-29,서울특별시 도봉구 도봉로 476 삼성쉐르빌퍼스티,315013,561066,"생활,편의>편의점",,1577-9621,
117,<b>미니스톱</b> 노원2점,서울특별시 노원구 상계동 693-4,서울특별시 노원구 상계로 59 동익빌딩,317393,561968,"생활,편의>편의점",,02-934-8216,http://www.ministop.co.kr/
118,<b>미니스톱</b> 공릉풍림점,서울특별시 노원구 공릉동 726,"서울특별시 노원구 섬밭로 139 104, 105, 106호",317930,558887,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
119,<b>미니스톱</b> 중계건영점,서울특별시 노원구 중계동 360-15 건영아파트상가 104호,서울특별시 노원구 노원로22길 77 건영아파트,318517,561037,"생활,편의>편의점",,02-933-8628,http://www.ministop.co.kr/
120,<b>미니스톱</b>을지병원1점,서울특별시 노원구 하계동 280-1,서울특별시 노원구 한글비석로 68,318125,559770,"생활,편의>편의점",,,http://www.ministop.co.kr/
121,<b>미니스톱</b> 수락은빛점,"서울특별시 노원구 상계동 1262 하이베라스 117,118호",서울특별시 노원구 동일로 1689 하이베라스,316829,564540,"생활,편의>편의점",,02-931-7562,http://www.ministop.co.kr/
122,<b>미니스톱</b> 을지병원2점,서울특별시 노원구 하계동 280-1 지하 1층,서울특별시 노원구 한글비석로 68 을지병원,318125,559758,"생활,편의>편의점",,,http://www.ministop.co.kr/
123,<b>미니스톱</b> 상계청송점,서울특별시 노원구 중계동 154-8,서울특별시 노원구 덕릉로83길 12 우일빌딩,318559,562370,"생활,편의>편의점",,02-935-6677,http://www.ministop.co.kr/
124,<b>미니스톱</b> 상계점,서울특별시 노원구 상계동 389-125,서울특별시 노원구 한글비석로 411,318207,562513,"생활,편의>편의점",,02-938-2825,
125,<b>미니스톱</b> 마들스타점,"서울특별시 노원구 상계동 648 유치원상가 103호,104호",서울특별시 노원구 한글비석로 530 상계주공12단지아파트,317209,562941,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
126,<b>미니스톱</b> 광운스퀘어점,서울특별시 노원구 월계동 447-1 광운대학교 80주년 기념관 L층,서울특별시 노원구 광운로 20 광운대학교 80주년 기념관  L층,317094,557932,"생활,편의>편의점",,1577-9621,
127,<b>미니스톱</b> 원자력병원점,서울특별시 노원구 공릉동 421-15 윤탁노블레스 104호,서울특별시 노원구 공릉로46길 18 윤탁노블레스,318983,558727,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
128,<b>미니스톱</b> 상계당현점,서울특별시 노원구 상계동 767-4,서울특별시 노원구 동일로213길 77,317065,561030,"생활,편의>편의점",,1577-9621,
129,<b>미니스톱</b> 마들역점,서울특별시 노원구 상계동 651-4,서울특별시 노원구 동일로 1547 동남빌딩,317007,563112,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
130,<b>미니스톱</b> 대조타운점,서울특별시 은평구 대조동 172-1,서울특별시 은평구 역말로 131 1층,304979,557049,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
131,<b>미니스톱</b> 은평우물골점,서울특별시 은평구 진관동 81 은평뉴타운 우물골마을 253동 상가 B109호,서울특별시 은평구 진관2로 57-7 은평뉴타운 우물골마을 253동 상가 B109호,305189,559669,"생활,편의>편의점",,1577-9621,
132,<b>미니스톱</b> 연신내동명점,서울특별시 은평구 대조동 196-8 1층,서울특별시 은평구 연서로28길 20-1 1층,305017,557749,"생활,편의>편의점",,,http://www.ministop.co.kr/
133,<b>미니스톱</b> 갈현타운점,서울특별시 은평구 갈현동 506-1,서울특별시 은평구 갈현로23길 9,304230,557681,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
134,<b>미니스톱</b> 연신내역점,서울특별시 은평구 불광동 308-10,서울특별시 은평구 연서로 246,305086,557976,"생활,편의>편의점",,,http://www.ministop.co.kr/
135,<b>미니스톱</b> 구산씨앤빌점,서울특별시 은평구 구산동 14-40,서울특별시 은평구 갈현로 141,304056,557038,"생활,편의>편의점",,1577-9621,
136,<b>미니스톱</b> 파발점,서울특별시 은평구 진관동 70,서울특별시 은평구 진관2로 15-46,304782,560144,"생활,편의>편의점",,,http://www.ministop.co.kr/
137,<b>미니스톱</b> 불광역점,서울특별시 은평구 대조동 15-30,서울특별시 은평구 통일로65길 5,305755,556842,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
138,<b>미니스톱</b> 은평푸르지오점,서울특별시 은평구 진관동 143-12,,306250,559989,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
139,<b>미니스톱</b> 역촌행운점,서울특별시 은평구 역촌동 56-1,서울특별시 은평구 역말로 20,304189,556473,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
140,<b>미니스톱</b> 은평신성점,서울특별시 은평구 신사동 151-1,서울특별시 은평구 증산로15길 69,303560,554825,"생활,편의>편의점",,1577-9621,
141,<b>미니스톱</b> 서북병원점,서울특별시 은평구 역촌동 산31-1,서울특별시 은평구 갈현로7길 49,303464,556338,"생활,편의>편의점",,1577-9621,http://www.ministop.co.kr/
142,<b>미니스톱</b> 홍제역점,서울특별시 서대문구 홍제동 306-8 충성교회 1층,서울특별시 서대문구 통일로37길 18 충성교회,306931,554441,"생활,편의>편의점",,02-391-5140,http://www.ministop.co.kr/
