,title,address,roadAddress,mapx,mapy,category,description,telephone,link
11,독립문<b>초등학교</b>,서울특별시 종로구 무악동 46-82,서울특별시 종로구 통일로12길 23,308346,552943,"교육,학문>초등학교",<b>서울특별시 종로구</b> 무악동 위치.,02-737-4684,http://www.dnm.es.kr/
12,매동<b>초등학교</b>,서울특별시 종로구 필운동 32,서울특별시 종로구 사직로9길 19,308946,553309,"교육,학문>초등학교",,02-737-4263,http://www.maedong.es.kr/
13,충무<b>초등학교</b>,서울특별시 중구 장충동2가 173-7,서울특별시 중구 퇴계로50길 13,312013,551545,"교육,학문>초등학교",,02-2279-4697,http://seoulchungmu.es.kr/
14,덕수<b>초등학교</b>,서울특별시 중구 정동 1-76,서울특별시 중구 덕수궁길 140,309612,552319,"교육,학문>초등학교",,02-735-7225,http://www.deoksoo.es.kr/
15,숭의<b>초등학교</b>,서울특별시 중구 예장동 8-3,서울특별시 중구 소파로2길 10,310795,550946,"교육,학문>초등학교",,02-3708-9401,http://www.soongeui.es.kr/
16,청구<b>초등학교</b>,서울특별시 중구 신당동 330-2,서울특별시 중구 다산로 170,313113,551190,"교육,학문>초등학교",<b>서울특별시 중구</b> 청구동 위치.,02-2252-1866,http://www.cheonggu.es.kr/
17,동산<b>초등학교</b>,서울특별시 중구 신당동 333-579,서울특별시 중구 매봉18길 109,313329,550905,"교육,학문>초등학교",,02-2252-7654,http://www.seoul-dongsan.es.kr/
18,봉래<b>초등학교</b>,서울특별시 중구 만리동2가 2,서울특별시 중구 손기정로 73,308674,550990,"교육,학문>초등학교",,02-392-5469,http://www.seoul-bongrae.es.kr/
19,광희<b>초등학교</b>,서울특별시 중구 신당동 254-16,서울특별시 중구 다산로 269,313184,552162,"교육,학문>초등학교",,02-2238-8455,http://www.gwanghee.es.kr/
20,신당<b>초등학교</b>,서울특별시 중구 신당동 161-2,서울특별시 중구 난계로 141,313954,551754,"교육,학문>초등학교",,02-2232-2893,http://www.shindang.es.kr/
21,리라<b>초등학교</b>,서울특별시 중구 예장동 8-162,,310795,551088,"교육,학문>초등학교",,02-777-7461,http://www.lila.es.kr/
22,장충<b>초등학교</b>,서울특별시 중구 신당동 386-86,서울특별시 중구 청구로17길 40,312848,551315,"교육,학문>초등학교",,02-2238-9091,http://www.jangchung.es.kr/
23,남산<b>초등학교</b>,서울특별시 중구 남산동2가 2,서울특별시 중구 퇴계로22길 17,310681,551328,"교육,학문>초등학교",,02-2097-9500,http://www.namsani.es.kr/
24,흥인<b>초등학교</b>,서울특별시 중구 신당동 292-66,서울특별시 중구 청구로6길 11,313149,551430,"교육,학문>초등학교",,02-2235-4092,http://www.heungin.es.kr/
25,신용산<b>초등학교</b>,서울특별시 용산구 이촌동 301-75,서울특별시 용산구 이촌로 255,309670,546975,"교육,학문>초등학교",,,http://www.sys-e.es.kr/
26,원효<b>초등학교</b>,서울특별시 용산구 산천동 6-73,서울특별시 용산구 효창원로13길 38 원효초등학교,307549,548746,"교육,학문>초등학교",,02-716-4424,http://www.wonhyo.es.kr/
27,삼광<b>초등학교</b>,서울특별시 용산구 후암동 190-2,서울특별시 용산구 두텁바위로1나길 19,309791,549954,"교육,학문>초등학교",,02-754-4052,http://www.seoulsamkwang.es.kr/
28,보광<b>초등학교</b>,서울특별시 용산구 이태원동 15-13,서울특별시 용산구 우사단로 20,311526,548315,"교육,학문>초등학교",,02-795-2549,http://www.bogwang.es.kr/
29,금양<b>초등학교</b>,서울특별시 용산구 효창동 126-4,서울특별시 용산구 효창원로 137,308392,549242,"교육,학문>초등학교",,02-704-2901,http://www.keumyang.es.kr/
30,용암<b>초등학교</b>,서울특별시 용산구 용산동2가 5-2147,서울특별시 용산구 녹사평대로60길 39,310907,549720,"교육,학문>초등학교",,02-796-2167,http://www.yongamcho.seoul.kr/
31,한남<b>초등학교</b>,서울특별시 용산구 한남동 726-1,서울특별시 용산구 한남대로 112,312257,549047,"교육,학문>초등학교",,02-749-2371,http://www.hannam.es.kr/
32,신광<b>초등학교</b>,서울특별시 용산구 청파동3가 100,서울특별시 용산구 청파로 263 학교법인신광학원,309202,549447,"교육,학문>초등학교",,,http://www.shinkwang.es.kr/
33,한강<b>초등학교</b>,서울특별시 용산구 한강로3가 65-5,서울특별시 용산구 한강대로14길 9,308722,547514,"교육,학문>초등학교",,02-798-1949,http://www.hangang.es.kr/
34,청파<b>초등학교</b>,서울특별시 용산구 청파동2가 1-42,서울특별시 용산구 효창원로 228,308676,550039,"교육,학문>초등학교",,,http://www.s-cheongpa.es.kr/
35,이태원<b>초등학교</b>,서울특별시 용산구 이태원동 406,서울특별시 용산구 녹사평대로40길 19,310771,548698,"교육,학문>초등학교",,02-795-2809,http://www.itaewon.es.kr/
36,용산<b>초등학교</b>,서울특별시 용산구 한강로2가 1,서울특별시 용산구 한강대로57길 33,309394,548658,"교육,학문>초등학교",,02-795-0782,http://www.sys.es.kr/
37,서빙고<b>초등학교</b>,서울특별시 용산구 서빙고동 235-1,서울특별시 용산구 서빙고로51길 14,311117,547049,"교육,학문>초등학교",,02-795-2435,http://www.seobinggo.es.kr/
38,후암<b>초등학교</b>,서울특별시 용산구 후암동 30-138,서울특별시 용산구 두텁바위로 140,310278,550386,"교육,학문>초등학교",,02-779-3936,http://huam.es.kr/
39,남정<b>초등학교</b>,서울특별시 용산구 원효로2가 54-1,서울특별시 용산구 원효로64길 17-10,308729,548764,"교육,학문>초등학교",,02-712-8015,http://www.seoul-nj.es.kr/
40,경동<b>초등학교</b>,서울특별시 성동구 성수동1가 19-1,서울특별시 성동구 성수일로 34,316278,549442,"교육,학문>초등학교",,02-469-2235,http://www.kyungdong.es.kr/
41,한양<b>초등학교</b>,서울특별시 성동구 사근동 110,서울특별시 성동구 왕십리로 222 한양대학교,316298,551026,"교육,학문>초등학교",,02-2293-8732,http://www.hye.or.kr/
42,행현<b>초등학교</b>,서울특별시 성동구 행당동 317-18,서울특별시 성동구 행당로 95,314444,551054,"교육,학문>초등학교",,02-2294-7614,http://www.haenghyun.es.kr/
43,응봉<b>초등학교</b>,서울특별시 성동구 응봉동 193,서울특별시 성동구 독서당로62길 28,314830,550252,"교육,학문>초등학교",,02-2281-0816,http://www.eb.es.kr/
44,동호<b>초등학교</b>,서울특별시 성동구 옥수동 556-1,서울특별시 성동구 동호로5길 131 서울방송고등학교,312719,549840,"교육,학문>초등학교",,02-2299-8370,http://www.s-dongho.es.kr/
45,숭신<b>초등학교</b>,서울특별시 성동구 하왕십리동 1068,서울특별시 성동구 마장로 161,314316,552192,"교육,학문>초등학교",,02-2252-5950,http://www.soongshin.es.kr/
46,무학<b>초등학교</b>,서울특별시 성동구 하왕십리동 950-1,서울특별시 성동구 무학봉15길 21,314476,551670,"교육,학문>초등학교",,,http://www.muhag.es.kr/
47,금북<b>초등학교</b>,서울특별시 성동구 금호동1가 48-2,서울특별시 성동구 행당로1길 13,313910,551021,"교육,학문>초등학교",,02-2299-5303,http://www.geumbuk.es.kr/
48,성수<b>초등학교</b>,서울특별시 성동구 성수동2가 277-32,서울특별시 성동구 아차산로17길 21,317428,549526,"교육,학문>초등학교",,02-466-4504,http://www.seongsoo.es.kr/
49,동명<b>초등학교</b>,서울특별시 성동구 마장동 556,서울특별시 성동구 마장로29길 29,315025,552287,"교육,학문>초등학교",,02-2299-5125,http://www.dgmg.es.kr/
50,금호<b>초등학교</b>,서울특별시 성동구 금호동2가 511,서울특별시 성동구 무수막길 69,313596,550510,"교육,학문>초등학교",,02-2237-7495,http://www.geumho.es.kr/
51,경일<b>초등학교</b>,서울특별시 성동구 성수동1가 656-32,서울특별시 성동구 뚝섬로 332,315998,549147,"교육,학문>초등학교",,02-499-5225,http://www.kyongil.es.kr/
52,옥정<b>초등학교</b>,서울특별시 성동구 옥수동 233-16,서울특별시 성동구 한림말길 43,313189,549315,"교육,학문>초등학교",,02-2297-0149,http://www.okjeong.es.kr/index/index.do
53,옥수<b>초등학교</b>,서울특별시 성동구 금호동4가 440-12,서울특별시 성동구 금호로1길 25,313788,549773,"교육,학문>초등학교",,02-2297-8623,http://www.oksu.es.kr/
54,송원<b>초등학교</b>,서울특별시 성동구 송정동 72-8,서울특별시 성동구 동일로43길 9,318005,550608,"교육,학문>초등학교",,02-469-5074,http://www.ssw.es.kr/
55,행당<b>초등학교</b>,서울특별시 성동구 행당동 320-60,서울특별시 성동구 고산자로8길 6,314927,550967,"교육,학문>초등학교",,02-2292-9434,http://www.hd.es.kr/
56,경수<b>초등학교</b>,서울특별시 성동구 성수동2가 268,서울특별시 성동구 뚝섬로13길 22,316980,549104,"교육,학문>초등학교",,02-498-5125,http://www.kyeongsu.es.kr/
57,금옥<b>초등학교</b>,서울특별시 성동구 금호동4가 1254,서울특별시 성동구 독서당로 251,313401,549813,"교육,학문>초등학교",,02-2297-2267,http://www.geumok.es.kr/
58,용답<b>초등학교</b>,서울특별시 성동구 용답동 29,서울특별시 성동구 용답25길 1,316569,551381,"교육,학문>초등학교",,02-2245-0751,http://www.yd.es.kr/
59,마장<b>초등학교</b>,서울특별시 성동구 마장동 766-49,서울특별시 성동구 마장로35나길 31,315629,552189,"교육,학문>초등학교",,02-2292-1834,http://www.majang.es.kr/
60,사근<b>초등학교</b>,서울특별시 성동구 사근동 291-5,서울특별시 성동구 사근동11길 16,316072,551622,"교육,학문>초등학교",,02-2292-0039,http://www.sageun.es.kr/
61,용마<b>초등학교</b>,서울특별시 광진구 중곡동 135-1,서울특별시 광진구 천호대로113길 10,319309,551064,"교육,학문>초등학교",,02-3436-4012,http://www.ymc.es.kr/
62,경복<b>초등학교</b>,서울특별시 광진구 능동 25,서울특별시 광진구 천호대로130길 58 경복초등학교,319508,550130,"교육,학문>초등학교",,,http://www.kbes.kr/
63,세종<b>초등학교</b>,서울특별시 광진구 군자동 98,서울특별시 광진구 능동로 209 세종대학교,318282,550498,"교육,학문>초등학교",,,http://sje.sejong.ac.kr/
64,신자<b>초등학교</b>,서울특별시 광진구 자양동 591,서울특별시 광진구 뚝섬로46길 64,318495,547970,"교육,학문>초등학교",,,http://www.sinja.es.kr/
65,성자<b>초등학교</b>,서울특별시 광진구 자양동 662,서울특별시 광진구 뚝섬로56길 7,319155,548082,"교육,학문>초등학교",,02-452-3671,http://www.seongja.es.kr/
66,광남<b>초등학교</b>,서울특별시 광진구 광장동 554,서울특별시 광진구 아차산로70길 35,320719,549131,"교육,학문>초등학교",,02-455-3763,http://www.seoulgwangnam.es.kr/
67,양진<b>초등학교</b>,서울특별시 광진구 광장동 414-1,서울특별시 광진구 워커힐로 32,320520,549500,"교육,학문>초등학교",,02-454-9071,http://www.yjs.es.kr/
68,성동<b>초등학교</b>,서울특별시 광진구 자양동 694-1,서울특별시 광진구 자양로4길 63 성동초등학교,319729,548280,"교육,학문>초등학교",,02-447-2642,http://www.sungdong.es.kr/
69,광장<b>초등학교</b>,서울특별시 광진구 광장동 378-19,,320765,549985,"교육,학문>초등학교",,02-457-0840,http://www.kwangjang.es.kr/
70,동자<b>초등학교</b>,서울특별시 광진구 자양동 518-1,서울특별시 광진구 뚝섬로 561,318245,548476,"교육,학문>초등학교",,02-444-1349,http://www.dongja.es.kr/
71,구남<b>초등학교</b>,서울특별시 광진구 구의동 587-95,서울특별시 광진구 구의강변로 69,319973,548720,"교육,학문>초등학교",,02-453-8921,http://www.gunam.es.kr/
72,장안<b>초등학교</b>,서울특별시 광진구 군자동 365-1,서울특별시 광진구 군자로 74 서울장안초등학교,318217,550205,"교육,학문>초등학교",,02-469-5264,http://www.jangan.es.kr/
73,동의<b>초등학교</b>,서울특별시 광진구 구의동 4-5,서울특별시 광진구 영화사로 111,320589,550541,"교육,학문>초등학교",,,http://www.dongeui.es.kr/
74,신양<b>초등학교</b>,서울특별시 광진구 자양동 504,서울특별시 광진구 능동로 42,317944,548485,"교육,학문>초등학교",,,http://www.sinyang.es.kr/
75,화양<b>초등학교</b>,서울특별시 광진구 화양동 12-2,서울특별시 광진구 군자로 9,318112,549540,"교육,학문>초등학교",,02-461-1866,http://hy.es.kr/
76,광진<b>초등학교</b>,서울특별시 광진구 구의동 60-44,서울특별시 광진구 자양로40길 41,319893,549900,"교육,학문>초등학교",,02-458-4693,http://www.gwangjin.es.kr/
77,자양<b>초등학교</b>,서울특별시 광진구 자양동 222-6,서울특별시 광진구 아차산로44길 26,318862,548711,"교육,학문>초등학교",,02-457-1468,http://www.chayang.es.kr/
78,중마<b>초등학교</b>,서울특별시 광진구 중곡동 191-69,서울특별시 광진구 동일로72길 43,318929,551947,"교육,학문>초등학교",,02-466-1007,http://www.jungma.es.kr/
79,용곡<b>초등학교</b>,서울특별시 광진구 중곡동 176-1,서울특별시 광진구 용마산로22길 82,319673,552047,"교육,학문>초등학교",,02-457-7225,http://www.yonggok.es.kr/
80,중광<b>초등학교</b>,서울특별시 광진구 중곡동 220-22,서울특별시 광진구 긴고랑로13길 59,319163,551847,"교육,학문>초등학교",,02-469-3340,http://www.jkschool.net/
81,구의<b>초등학교</b>,서울특별시 광진구 화양동 303-9,서울특별시 광진구 광나루로30길 49 서울구의초등학교,318962,549379,"교육,학문>초등학교",,02-444-6490,http://www.guui.es.kr/
82,양남<b>초등학교</b>,서울특별시 광진구 자양동 692,서울특별시 광진구 뚝섬로64길 71,319738,548047,"교육,학문>초등학교",,02-452-8189,http://www.s-yangnam.es.kr/
83,서울양진<b>초등학교</b>,서울특별시 광진구 광장동 414-1,서울특별시 광진구 워커힐로 32,320522,549590,"교육,학문>초등학교",,02-454-9311,
84,서울동자<b>초등학교</b>,서울특별시 광진구 자양동 516-4,"서울특별시 광진구 뚝섬로 561 (자양3동,동자초등학교)",318245,548476,"교육,학문>초등학교",,02-444-1348,
85,경희<b>초등학교</b>,서울특별시 동대문구 회기동 1-5,서울특별시 동대문구 경희대로 26 경희초등학교,316239,555173,"교육,학문>초등학교",,02-962-4300,http://www.kyunghee.es.kr/
86,장평<b>초등학교</b>,서울특별시 동대문구 장안동 323,서울특별시 동대문구 답십리로69길 27,318333,552808,"교육,학문>초등학교",,02-2243-6108,http://www.jang-pyung.es.kr/
87,은석<b>초등학교</b>,서울특별시 동대문구 장안동 328,서울특별시 동대문구 장안벚꽃로 205 은석초등학교,318575,553329,"교육,학문>초등학교",,02-6937-8180,http://www.eunseok.seoul.kr/
88,안평<b>초등학교</b>,서울특별시 동대문구 장안동 353-1,서울특별시 동대문구 장한로14길 61,318227,551934,"교육,학문>초등학교",,02-2214-0258,http://www.anpyeong.es.kr/
89,배봉<b>초등학교</b>,서울특별시 동대문구 전농동 3-111,서울특별시 동대문구 사가정로 193,317708,553521,"교육,학문>초등학교",,02-2243-6502,http://www.baebong.es.kr/
90,용두<b>초등학교</b>,서울특별시 동대문구 용두동 237-1,서울특별시 동대문구 천호대로13길 43,314421,553106,"교육,학문>초등학교",,02-927-4892,http://www.yongdu.es.kr/
91,동답<b>초등학교</b>,서울특별시 동대문구 답십리동 2-24,서울특별시 동대문구 답십리로60길 12,317562,552612,"교육,학문>초등학교",,02-2213-9820,http://www.dongdab.es.kr/
92,전곡<b>초등학교</b>,서울특별시 동대문구 전농동 188,서울특별시 동대문구 전농로 172,316859,553564,"교육,학문>초등학교",,02-2242-6548,http://www.jeongok.es.kr/
93,청량<b>초등학교</b>,서울특별시 동대문구 회기동 1-1,서울특별시 동대문구 회기로25길 31,316827,554867,"교육,학문>초등학교",,02-962-1341,http://www.chongryang.es.kr/
94,홍파<b>초등학교</b>,서울특별시 동대문구 제기동 678,서울특별시 동대문구 고산자로 518,315359,554209,"교육,학문>초등학교",,02-967-8161,http://www.hongpa.es.kr/
95,삼육<b>초등학교</b>,서울특별시 동대문구 회기동 102-48,서울특별시 동대문구 회기로10길 63,316094,554490,"교육,학문>초등학교",,02-966-4859,http://www.seoul36.es.kr/
96,군자<b>초등학교</b>,서울특별시 동대문구 장안동 239-2,서울특별시 동대문구 한천로6길 21,317287,551779,"교육,학문>초등학교",,02-2244-0488,http://www.kunja.es.kr/
97,종암<b>초등학교</b>,서울특별시 동대문구 제기동 1157,서울특별시 동대문구 무학로44길 25,314651,553771,"교육,학문>초등학교",,02-924-4125,http://www.jongam.es.kr/
98,신답<b>초등학교</b>,서울특별시 동대문구 답십리동 463-13,서울특별시 동대문구 천호대로 177,315706,552769,"교육,학문>초등학교",,02-2212-1485,http://www.shindap.es.kr/
99,답십리<b>초등학교</b>,서울특별시 동대문구 답십리동 274,서울특별시 동대문구 전농로3길 23,316754,552261,"교육,학문>초등학교",,02-2242-9256,http://www.dapsimni.es.kr/
100,전농<b>초등학교</b>,서울특별시 동대문구 전농동 298,서울특별시 동대문구 사가정로 66,316661,552896,"교육,학문>초등학교",,02-2244-1883,http://www.jeonnong.es.kr/
101,이문<b>초등학교</b>,서울특별시 동대문구 이문동 256-30,서울특별시 동대문구 신이문로 16,317578,555966,"교육,학문>초등학교",,02-957-8141,http://www.imun.es.kr/
102,전동<b>초등학교</b>,서울특별시 동대문구 전농동 45-41,서울특별시 동대문구 전농로16길 61,317298,553438,"교육,학문>초등학교",,02-2214-6574,http://www.jeon-dong.es.kr/
103,휘봉<b>초등학교</b>,서울특별시 동대문구 휘경동 49-27,서울특별시 동대문구 장안벚꽃로 309,318082,554202,"교육,학문>초등학교",,02-2248-4644,http://www.hwibong.es.kr/
104,홍릉<b>초등학교</b>,서울특별시 동대문구 청량리동 206-44,서울특별시 동대문구 회기로 90,316043,554747,"교육,학문>초등학교",,02-968-4701,http://www.hongneung.es.kr/
105,휘경<b>초등학교</b>,서울특별시 동대문구 휘경동 302-2,서울특별시 동대문구 망우로6길 48,317033,554159,"교육,학문>초등학교",,02-2244-4941,http://www.hwykyung.es.kr/
106,금성<b>초등학교</b>,서울특별시 중랑구 신내동 651,서울특별시 중랑구 신내로21길 55,319834,557399,"교육,학문>초등학교",,02-3421-0500,http://www.kumsung.net/
107,신묵<b>초등학교</b>,서울특별시 중랑구 묵동 246-12,서울특별시 중랑구 동일로149길 46,318575,556494,"교육,학문>초등학교",,02-976-6212,http://www.sinmook.es.kr/
108,신현<b>초등학교</b>,서울특별시 중랑구 신내동 663,서울특별시 중랑구 봉화산로 188,320172,556323,"교육,학문>초등학교",,02-3421-0142,http://www.shinhyun.es.kr/
109,중화<b>초등학교</b>,서울특별시 중랑구 신내동 531,서울특별시 중랑구 신내로7가길 22,320243,556063,"교육,학문>초등학교",,02-433-1986,http://www.junghwa.es.kr/
110,중곡<b>초등학교</b>,서울특별시 중랑구 면목동 380,서울특별시 중랑구 면목로23길 20,319222,552879,"교육,학문>초등학교",,02-2209-2543,http://www.cg.es.kr/
111,봉화<b>초등학교</b>,서울특별시 중랑구 신내동 655,서울특별시 중랑구 신내로15길 110,320063,557205,"교육,학문>초등학교",,02-3421-0091,http://www.bongwha.es.kr/
112,묵동<b>초등학교</b>,서울특별시 중랑구 중화동 277-1,서울특별시 중랑구 동일로138길 27,319078,556177,"교육,학문>초등학교",,02-433-3140,http://www.mookdong.es.kr/
113,망우<b>초등학교</b>,서울특별시 중랑구 망우동 153-1,서울특별시 중랑구 망우로72길 49,321023,555527,"교육,학문>초등학교",,02-2209-6323,http://www.mangwoo.es.kr/
114,묵현<b>초등학교</b>,서울특별시 중랑구 묵동 242-55,서울특별시 중랑구 동일로157길 75,318432,556717,"교육,학문>초등학교",,02-977-9462,http://www.mh.es.kr/
115,면일<b>초등학교</b>,서울특별시 중랑구 망우동 438-2,서울특별시 중랑구 용마산로100길 13,320700,554808,"교육,학문>초등학교",,02-437-8112,http://www.myeonil.es.kr/
116,면동<b>초등학교</b>,서울특별시 중랑구 면목동 551,서울특별시 중랑구 면목로57길 32,319544,554084,"교육,학문>초등학교",,02-434-2697,http://www.myeondong.es.kr/
117,중랑<b>초등학교</b>,서울특별시 중랑구 면목동 192-1,서울특별시 중랑구 봉우재로6길 26,318546,554490,"교육,학문>초등학교",,02-437-4147,http://www.jungrang.es.kr/
118,중흥<b>초등학교</b>,서울특별시 중랑구 중화동 119,서울특별시 중랑구 봉화산로 82,319323,555896,"교육,학문>초등학교",,02-495-2912,http://www.jung-heung.es.kr/
119,중목<b>초등학교</b>,서울특별시 중랑구 면목동 180-5,서울특별시 중랑구 동일로 665,318895,554620,"교육,학문>초등학교",,02-2209-0013,http://www.joongmok.es.kr/
120,신내<b>초등학교</b>,서울특별시 중랑구 신내동 444,서울특별시 중랑구 용마산로125나길 22,320734,556194,"교육,학문>초등학교",,02-2207-0501,http://www.sinne.es.kr/
121,면목<b>초등학교</b>,서울특별시 중랑구 면목동 221,서울특별시 중랑구 면목로 434,319626,554732,"교육,학문>초등학교",,02-491-4341,http://www.myeonmok.es.kr/
122,상봉<b>초등학교</b>,서울특별시 중랑구 상봉동 312-1,서울특별시 중랑구 동일로126가길 11,319286,555533,"교육,학문>초등학교",,02-432-5237,http://www.sang-bong.es.kr/
123,면남<b>초등학교</b>,서울특별시 중랑구 면목동 583-15,서울특별시 중랑구 면목로30나길 38,319661,553151,"교육,학문>초등학교",,02-433-0074,http://www.myunnam.es.kr/
124,원묵<b>초등학교</b>,서울특별시 중랑구 묵동 11,서울특별시 중랑구 숙선옹주로 109,319508,557702,"교육,학문>초등학교",,02-3421-2100,http://www.wonmuk.es.kr/
125,면중<b>초등학교</b>,서울특별시 중랑구 면목동 491-1,서울특별시 중랑구 용마산로70길 43,320412,553734,"교육,학문>초등학교",,02-434-0386,http://www.myunjoong.es.kr/
126,동원<b>초등학교</b>,서울특별시 중랑구 망우동 216,서울특별시 중랑구 송림길 114,321185,556201,"교육,학문>초등학교",,02-438-3141,http://www.dongwon.es.kr/
127,서울새솔<b>초등학교</b>,서울특별시 중랑구 신내동 241,서울특별시 중랑구 신내역로1길 164 서울새솔초등학교,321736,557669,"교육,학문>초등학교",,,http://www.saesol.es.kr/
128,면북<b>초등학교</b>,서울특별시 중랑구 망우동 119,서울특별시 중랑구 용마공원로5길 32,321025,555088,"교육,학문>초등학교",,02-433-3338,http://www.myeonbuk.es.kr/
129,돈암<b>초등학교</b>,서울특별시 성북구 동소문동6가 27-1,서울특별시 성북구 동소문로13길 38,313007,555068,"교육,학문>초등학교",,02-928-2010,http://www.donam.es.kr/
130,미아<b>초등학교</b>,서울특별시 성북구 길음동 1168,서울특별시 성북구 삼양로 77,313816,556974,"교육,학문>초등학교",,02-912-4014,http://www.mia.es.kr/
131,숭인<b>초등학교</b>,서울특별시 성북구 하월곡동 222-4,서울특별시 성북구 오패산로16길 37,315294,556755,"교육,학문>초등학교",,,http://www.soongin.es.kr/
132,숭례<b>초등학교</b>,서울특별시 성북구 종암동 22-1,서울특별시 성북구 종암로5길 14,314943,555181,"교육,학문>초등학교",,02-927-5611,http://www.sungrye.es.kr/
133,우촌<b>초등학교</b>,서울특별시 성북구 돈암동 609,서울특별시 성북구 성북로4길 52-1 우촌초등학교,312899,555283,"교육,학문>초등학교",,02-929-1671,http://www.uchon.es.kr/
134,월곡<b>초등학교</b>,서울특별시 성북구 상월곡동 246-194,서울특별시 성북구 장월로3길 42,315986,556846,"교육,학문>초등학교",,02-915-2787,http://www.swg.es.kr/
135,청덕<b>초등학교</b>,서울특별시 성북구 정릉동 847,서울특별시 성북구 정릉로9라길 11,311945,557112,"교육,학문>초등학교",,02-914-8740,http://www.cheongdeok.es.kr/
136,숭덕<b>초등학교</b>,서울특별시 성북구 정릉동 172-2,서울특별시 성북구 정릉로 279,313141,556293,"교육,학문>초등학교",,02-911-1761,http://www.soongduck.es.kr/
137,길음<b>초등학교</b>,서울특별시 성북구 길음동 635-7,서울특별시 성북구 길음로 144 서울길음중학교,313497,557305,"교육,학문>초등학교",,02-918-9983,http://www.gireum.es.kr/
138,개운<b>초등학교</b>,서울특별시 성북구 돈암동 2-8,서울특별시 성북구 정릉로48길 52,314344,555935,"교육,학문>초등학교",,02-925-8838,http://www.gaewoon.es.kr/
139,장곡<b>초등학교</b>,서울특별시 성북구 장위동 235,서울특별시 성북구 장월로23길 16,316183,557604,"교육,학문>초등학교",,02-918-8494,http://www.janggokcho.es.kr/
140,매원<b>초등학교</b>,서울특별시 성북구 돈암동 45-88,서울특별시 성북구 북악산로 870 고명정보산업고등학교,313573,555543,"교육,학문>초등학교",,02-922-6052,http://www.maewon.es.kr/
141,대광<b>초등학교</b>,서울특별시 성북구 보문동7가 111,서울특별시 성북구 안암로 5 대광초등학교,313969,553425,"교육,학문>초등학교",,02-923-2032,http://www.daegwang.or.kr/
142,성북<b>초등학교</b>,서울특별시 성북구 성북동 66-1,서울특별시 성북구 성북로 102-10,311738,555104,"교육,학문>초등학교",,02-764-5987,http://www.sungbuk.es.kr/
143,동신<b>초등학교</b>,서울특별시 성북구 보문동3가 228,서울특별시 성북구 보문사길 50,313352,553863,"교육,학문>초등학교",,02-923-3870,http://www.sdongsin.es.kr/
144,석관<b>초등학교</b>,서울특별시 성북구 석관동 205,서울특별시 성북구 돌곶이로22길 21,317091,556936,"교육,학문>초등학교",,02-959-1391,http://www.seokgwan.es.kr/
145,광운<b>초등학교</b>,서울특별시 성북구 장위동 128,서울특별시 성북구 한천로 693 광운초등학교,316787,557841,"교육,학문>초등학교",,02-915-7312,http://www.kwangwoon.es.kr/
146,서울정덕<b>초등학교</b>,서울특별시 성북구 동소문동7가 118-1,서울특별시 성북구 아리랑로 63 서울정덕초등학교,313087,555520,"교육,학문>초등학교",,02-928-0422,http://www.jeongdeok.es.kr/
147,장위<b>초등학교</b>,서울특별시 성북구 장위동 68-8,서울특별시 성북구 장월로8가길 41,316329,557102,"교육,학문>초등학교",,02-942-1772,http://www.jangwicho.es.kr/
