,title,address,roadAddress,mapx,mapy,category,description,telephone,link
34,동마<b>중학교</b>,서울특별시 성동구 마장동 405-45,서울특별시 성동구 마조로11길 18 동마중학교,315373,551600,"교육,학문>중학교",,02-2294-6086,http://www.dongma.ms.kr/
35,한양대학교사범대학부속<b>중학교</b>,서울특별시 성동구 사근동 223,서울특별시 성동구 살곶이2길 17,315685,551485,"교육,학문>중학교",,,http://www.hanyang-u.ms.kr/
36,성원<b>중학교</b>,서울특별시 성동구 성수동2가 333-17,서울특별시 성동구 성덕정9가길 13 성원중학교,316427,549005,"교육,학문>중학교",,02-3408-2552,http://www.sungwon.ms.kr/
37,대원국제<b>중학교</b>,서울특별시 광진구 중곡동 176-124,서울특별시 광진구 용마산로22길 26 대원여자고등학교,319754,551684,"교육,학문>중학교",,02-2204-1592,http://www.daewon.ms.kr/
38,건국대학교 사범대학 부속<b>중학교</b>,서울특별시 광진구 화양동 1,서울특별시 광진구 자양로 145-1 건국대학교부속중고등학교,319116,549182,"교육,학문>중학교",,02-457-0318,http://www.konkuk.ms.kr/
39,동국대학교사범대학부속여자<b>중학교</b>,서울특별시 광진구 구의동 238-1,서울특별시 광진구 광나루로36길 47 동국대학교사범대학부속여자중고등학교,319553,549330,"교육,학문>중학교",,02-6948-2280,http://www.donggukgirls.ms.kr/
40,자양<b>중학교</b>,서울특별시 광진구 자양동 524-10,서울특별시 광진구 뚝섬로41길 33,318412,548560,"교육,학문>중학교",,02-446-0365,http://www.jayang.ms.kr/
41,광남<b>중학교</b>,서울특별시 광진구 광장동 554-15,서울특별시 광진구 아차산로70길 17-62,320820,549109,"교육,학문>중학교",,02-456-8793,http://www.gwangnam.ms.kr/
42,양진<b>중학교</b>,서울특별시 광진구 광장동 414-1,서울특별시 광진구 워커힐로 32,320522,549590,"교육,학문>중학교",,02-2049-1200,http://www.yangjin.ms.kr/
43,광장<b>중학교</b>,서울특별시 광진구 광장동 394-5,서울특별시 광진구 광장로1길 1 광장중학교,320827,549835,"교육,학문>중학교",,02-452-0744,http://www.gwangjang.ms.kr/
44,용곡<b>중학교</b>,서울특별시 광진구 중곡동 176-77,서울특별시 광진구 용마산로22길 76,319717,551934,"교육,학문>중학교",,02-452-2622,http://www.yonggok.ms.kr/
45,선화예술<b>중학교</b>,서울특별시 광진구 능동 25,서울특별시 광진구 천호대로 664 선화예술중고등학교,319557,550212,"교육,학문>중학교",,02-2204-1017,http://www.sunhwaarts.com/
46,광진<b>중학교</b>,서울특별시 광진구 자양동 693,서울특별시 광진구 뚝섬로64길 45 광진중학교,319736,548180,"교육,학문>중학교",,02-447-2886,http://www.gwangjin.ms.kr/
47,신양<b>중학교</b>,서울특별시 광진구 자양동 57-8,서울특별시 광진구 자양강변길 73 서울신양중학교,317428,548347,"교육,학문>중학교",,02-461-1070,http://www.shinyang.ms.kr/
48,광양<b>중학교</b>,서울특별시 광진구 자양동 674,서울특별시 광진구 자양로3길 7,319367,547976,"교육,학문>중학교",,02-452-6922,http://www.kwangyang.ms.kr/
49,구의<b>중학교</b>,서울특별시 광진구 화양동 303-18,서울특별시 광진구 광나루로30길 80 구의중학교,318817,549393,"교육,학문>중학교",,02-447-4798,http://www.guui.ms.kr/
50,동대문<b>중학교</b>,서울특별시 동대문구 전농동 322-17,서울특별시 동대문구 사가정로 59 동대문중학교,316474,552883,"교육,학문>중학교",,02-3407-4231,http://www.dongdaemun.ms.kr/
51,장평<b>중학교</b>,서울특별시 동대문구 장안동 352,서울특별시 동대문구 답십리로72길 158,318110,552011,"교육,학문>중학교",,02-2243-8282,http://www.jangpyung.ms.kr/
52,동국대학교 사범대학 부속<b>중학교</b>,서울특별시 동대문구 장안동 328,서울특별시 동대문구 장안벚꽃로 205 은석초등학교,318508,553269,"교육,학문>중학교",,02-6716-1700,http://www.dongguk.ms.kr/
53,청량<b>중학교</b>,서울특별시 동대문구 청량리동 14,서울특별시 동대문구 왕산로 301,316391,554397,"교육,학문>중학교",,02-966-4284,http://www.cheongryang.ms.kr/
54,전일<b>중학교</b>,서울특별시 동대문구 전농동 60-5,서울특별시 동대문구 사가정로13길 67,317038,553706,"교육,학문>중학교",,02-2245-2745,http://www.jeonil.ms.kr/
55,성일<b>중학교</b>,서울특별시 동대문구 제기동 271-41,서울특별시 동대문구 왕산로23길 55,314885,553688,"교육,학문>중학교",,02-921-2393,http://www.sungil.ms.kr/
56,대광<b>중학교</b>,서울특별시 동대문구 신설동 53-3,서울특별시 동대문구 안암로 6,314065,553375,"교육,학문>중학교",,,http://www.dgm.ms.kr/
57,경희<b>중학교</b>,서울특별시 동대문구 이문동 1-3,서울특별시 동대문구 경희대로 23 경희의료원,316738,555105,"교육,학문>중학교",,02-957-9051,http://www.kyunghee.ms.kr/
58,숭인<b>중학교</b>,서울특별시 동대문구 답십리동 463-1,서울특별시 동대문구 천호대로47길 34 숭인중학교,315746,552830,"교육,학문>중학교",,02-2215-0176,http://www.soongin.ms.kr/
59,휘경여자<b>중학교</b>,서울특별시 동대문구 전농동 1-188,서울특별시 동대문구 한천로 247 휘경여자중고등학교,317843,553755,"교육,학문>중학교",,02-2244-8927,http://www.hwikyung.ms.kr/
60,전농<b>중학교</b>,서울특별시 동대문구 전농동 58-1,서울특별시 동대문구 사가정로13길 71 전농중학교,317139,553704,"교육,학문>중학교",,02-2242-6652,http://www.jeonnong.ms.kr/
61,전동<b>중학교</b>,서울특별시 동대문구 휘경동 49-295,서울특별시 동대문구 장안벚꽃로 291 전동중학교,318153,554099,"교육,학문>중학교",,02-2212-9265,http://www.jeondong.ms.kr/
62,휘경<b>중학교</b>,서울특별시 동대문구 휘경동 286-66,서울특별시 동대문구 망우로18나길 20,317349,554289,"교육,학문>중학교",,02-2244-1359,http://www.hwigyong.ms.kr/
63,정화여자<b>중학교</b>,서울특별시 동대문구 제기동 293,서울특별시 동대문구 홍릉로15길 50 정화여자중학교,315463,554154,"교육,학문>중학교",,02-966-9332,http://www.jhg.ms.kr/
64,경희여자<b>중학교</b>,서울특별시 동대문구 회기동 1-5,서울특별시 동대문구 경희대로 26 경희대학교,316434,555128,"교육,학문>중학교",,,http://www.kyungheegls.ms.kr/
65,원묵<b>중학교</b>,서울특별시 중랑구 묵동 12,서울특별시 중랑구 신내로23길 57 원묵중학교,319379,557682,"교육,학문>중학교",,02-2094-9800,http://www.wonmook.ms.kr/
66,장안<b>중학교</b>,서울특별시 중랑구 중화동 288-26,서울특별시 중랑구 동일로 780 장안중학교,319083,555768,"교육,학문>중학교",,,http://www.jangan70.ms.kr/
67,용마<b>중학교</b>,서울특별시 중랑구 면목동 378-2,서울특별시 중랑구 면목로28길 18 용마중학교,319461,552847,"교육,학문>중학교",,02-439-4841,http://www.yongma.ms.kr/
68,상봉<b>중학교</b>,서울특별시 중랑구 상봉동 282,서울특별시 중랑구 상봉중앙로8나길 28,319864,555858,"교육,학문>중학교",,02-436-4452,http://www.sangbong.ms.kr/
69,중화<b>중학교</b>,서울특별시 중랑구 면목3.8동 83,서울특별시 중랑구 용마산로 364 중화중학교,320290,553980,"교육,학문>중학교",,02-439-5811,http://www.junghwa.ms.kr/
70,동원<b>중학교</b>,서울특별시 중랑구 망우동 85-3,서울특별시 중랑구 양원역로 32,321517,556104,"교육,학문>중학교",,02-493-8129,http://www.tongwon.ms.kr/
71,면목<b>중학교</b>,서울특별시 중랑구 면목3.8동 490,서울특별시 중랑구 용마산로70길 37 면목중학교,320406,553834,"교육,학문>중학교",,02-437-0278,http://www.myonmok.ms.kr/
72,신현<b>중학교</b>,서울특별시 중랑구 상봉동 483,서울특별시 중랑구 봉화산로 162 신현중학교,319978,556163,"교육,학문>중학교",,02-3421-0631,http://www.sinhyeon.ms.kr/
73,중랑<b>중학교</b>,서울특별시 중랑구 중화1동 276-1,서울특별시 중랑구 동일로140길 33,319078,556286,"교육,학문>중학교",,02-437-5312,http://www.joongrang.ms.kr/
74,이화여대병설영란여자<b>중학교</b>,서울특별시 중랑구 망우동 220 영란여자중학교,서울특별시 중랑구 망우로73길 56,321128,556079,"교육,학문>중학교",,02-2209-0143,http://www.youngran.ms.kr/
75,혜원여자<b>중학교</b>,서울특별시 중랑구 망우동 519,서울특별시 중랑구 봉우재로58길 39 혜원여자중고등학교,320433,554861,"교육,학문>중학교",,,http://www.hyewon.ms.kr/
76,태릉<b>중학교</b>,서울특별시 중랑구 묵동 121-278,서울특별시 중랑구 공릉로2길 60-25,319269,557060,"교육,학문>중학교",,02-973-5551,http://www.taereung.ms.kr/
77,송곡여자<b>중학교</b>,서울특별시 중랑구 망우동 252-1,서울특별시 중랑구 양원역로 67,321172,556353,"교육,학문>중학교",,,http://www.songgok.ms.kr/
78,봉화<b>중학교</b>,서울특별시 중랑구 망우동 122-1,서울특별시 중랑구 망우로70길 89 봉화중학교,321088,555254,"교육,학문>중학교",,02-435-8348,http://www.ibonghwa.ms.kr/
79,성신여자<b>중학교</b>,서울특별시 성북구 돈암동 산11-269,서울특별시 성북구 북악산로22길 10-1,313951,555058,"교육,학문>중학교",,02-929-1898,http://www.sung-shin.ms.kr/
80,고려대학교 사범대학 부속<b>중학교</b>,서울특별시 성북구 정릉동 660,서울특별시 성북구 정릉로 161,311999,556929,"교육,학문>중학교",,02-914-3368,http://www.koryo.ms.kr/
81,홍익대학교 사범대학 부속<b>중학교</b>,서울특별시 성북구 성북동 151,서울특별시 성북구 성북로14가길 23 홍익대학교부속중고등학교,312129,555086,"교육,학문>중학교",,02-762-0824,http://www.hongik.ms.kr/
82,숭곡<b>중학교</b>,서울특별시 성북구 하월곡동 87-1,서울특별시 성북구 종암로 208 숭곡중학교,314689,556678,"교육,학문>중학교",,02-912-7572,http://www.soonggok.ms.kr/
83,고명<b>중학교</b>,서울특별시 성북구 돈암동 45-88,서울특별시 성북구 북악산로 870 고명정보산업고등학교,313620,555502,"교육,학문>중학교",,02-926-2837,http://www.komyung.ms.kr/
84,삼선<b>중학교</b>,서울특별시 성북구 동소문동1가 140-1,서울특별시 성북구 동소문로3길 69 삼선중학교,312564,554783,"교육,학문>중학교",,02-742-1147,http://www.samseon.ms.kr/
85,남대문<b>중학교</b>,서울특별시 성북구 장위동 124-1,서울특별시 성북구 한천로95길 28 남대문중학교,316852,557791,"교육,학문>중학교",,02-942-3182,http://www.namdaemoon.ms.kr/
86,북악<b>중학교</b>,서울특별시 성북구 정릉동 640-3,서울특별시 성북구 정릉로12길 41 북악중학교,312083,556522,"교육,학문>중학교",,,http://www.bugak.ms.kr/
87,장위<b>중학교</b>,서울특별시 성북구 하월곡동 산2-132,,315599,556973,"교육,학문>중학교",,02-941-1672,http://www.jangwi.ms.kr/
88,석관<b>중학교</b>,서울특별시 성북구 석관동 88-2,서울특별시 성북구 한천로 526 석관중학교,317782,556606,"교육,학문>중학교",,,http://www.seokgwan.ms.kr/
89,동구여자<b>중학교</b>,서울특별시 성북구 성북동 168-275,서울특별시 성북구 성북로8길 71 동구여자상업고등학교,312567,555128,"교육,학문>중학교",,02-762-1304,http://www.dong-gu.ms.kr/
90,한성여자<b>중학교</b>,서울특별시 성북구 삼선동2가 405-3,,312918,553762,"교육,학문>중학교",,02-742-2542,http://www.hansunggm.net/
91,길음<b>중학교</b>,서울특별시 성북구 길음동 635-7,서울특별시 성북구 길음로 144 서울길음중학교,313404,557336,"교육,학문>중학교",,,http://www.gireum.ms.kr/
92,종암<b>중학교</b>,서울특별시 성북구 종암동 32-3 종암중학교,서울특별시 성북구 종암로5길 80-17 종암중학교,314697,554960,"교육,학문>중학교",,02-928-7041,http://www.jongam.ms.kr/
93,개운<b>중학교</b>,서울특별시 성북구 돈암동 83-145,서울특별시 성북구 북악산로 935,314087,555158,"교육,학문>중학교",,02-3291-5492,http://www.gw.ms.kr/
94,서울대학교 사범대학 부설<b>중학교</b>,서울특별시 성북구 종암동 7-10,서울특별시 성북구 월곡로 36 서울대학교사범대학부설중학교,315338,555277,"교육,학문>중학교",,02-943-5812,http://www.snu.ms.kr/
95,월곡<b>중학교</b>,서울특별시 성북구 상월곡동 35-1,서울특별시 성북구 장월로 6,316145,556489,"교육,학문>중학교",,02-6496-6600,http://www.wolgok.ms.kr/
96,용문<b>중학교</b>,서울특별시 성북구 안암동2가 96-1,서울특별시 성북구 고려대로17가길 46 용문중고등학교,314041,554509,"교육,학문>중학교",,02-926-4238,http://www.ymoon.ms.kr/
97,고려대학교사범대학부속<b>중학교</b> 급식실,서울특별시 성북구 정릉동 산1-2,서울특별시 성북구 정릉로 161 동관,312016,556738,"교육,학문>중학교",,,
98,영훈국제<b>중학교</b>,서울특별시 강북구 미아동 471-2,서울특별시 강북구 도봉로13가길 19 영훈학교,314317,557340,"교육,학문>중학교",,,http://www.younghoon.ms.kr/
99,신일<b>중학교</b>,서울특별시 강북구 미아동 193-1,서울특별시 강북구 솔매로49길 20 신일중고등학교,314439,558860,"교육,학문>중학교",,02-989-4151,http://www.shin-il.ms.kr/
100,서라벌<b>중학교</b>,서울특별시 강북구 우이동 103-9,서울특별시 강북구 삼양로155길 37-9 서라벌중학교,312907,562058,"교육,학문>중학교",,,http://www.sorabol.ms.kr/
101,수송<b>중학교</b>,서울특별시 강북구 번동 456-1,서울특별시 강북구 한천로122길 21,314939,559833,"교육,학문>중학교",,,http://www.soosong.ms.kr/
102,강북<b>중학교</b>,서울특별시 강북구 수유동 694,서울특별시 강북구 한천로150길 67 강북중학교,314262,560765,"교육,학문>중학교",,02-999-4104,http://www.kangbuk.ms.kr/
103,인수<b>중학교</b>,서울특별시 강북구 수유동 551,서울특별시 강북구 인수봉로75길 10 인수중학교,312811,560624,"교육,학문>중학교",,,http://www.insu.ms.kr/
104,창문여자<b>중학교</b>,서울특별시 강북구 미아동 8-16,서울특별시 강북구 월계로 57-16,315160,557230,"교육,학문>중학교",,02-986-1703,http://www.changmun.ms.kr/
105,화계<b>중학교</b>,서울특별시 강북구 수유동 491-28,서울특별시 강북구 화계사길 63,312813,559369,"교육,학문>중학교",,02-986-3073,http://www.hwagye.ms.kr/
106,성암여자<b>중학교</b>,서울특별시 강북구 미아동 320-1,서울특별시 강북구 도봉로29길 52 학교법인성암학원,314048,558022,"교육,학문>중학교",,02-2179-1777,http://www.seongam.ms.kr/
107,삼각산<b>중학교</b>,서울특별시 강북구 미아동 1357-11,서울특별시 강북구 삼양로19길 141 서울삼각산초등학교.서울삼각산중학교,313284,557529,"교육,학문>중학교",,02-944-4999,http://www.samgaksan.ms.kr/
108,번동<b>중학교</b>,서울특별시 강북구 번동 231,서울특별시 강북구 오현로35길 87 번동중학교,315138,559356,"교육,학문>중학교",,02-945-0168,http://www.beondong.ms.kr/
109,수유<b>중학교</b>,서울특별시 강북구 수유동 491-61,서울특별시 강북구 인수봉로37길 40,312876,559297,"교육,학문>중학교",,02-945-6102,http://www.suyu.ms.kr/
110,미양<b>중학교</b>,서울특별시 강북구 미아동 837-734,서울특별시 강북구 인수봉로 39 미양중.고등학교,313028,558354,"교육,학문>중학교",,02-981-6872,http://www.mi-yang.ms.kr/
111,방학<b>중학교</b>,서울특별시 도봉구 방학동 313,서울특별시 도봉구 시루봉로 188 방학중학교,314752,563041,"교육,학문>중학교",,02-956-8343,http://www.banghak.ms.kr/
112,창일<b>중학교</b>,서울특별시 도봉구 창동 369,서울특별시 도봉구 노해로66길 60 창일중학교,316087,561151,"교육,학문>중학교",,02-994-5934,http://www.changil.ms.kr/
113,백운<b>중학교</b>,서울특별시 도봉구 쌍문동 68-2,서울특별시 도봉구 도봉로129길 50 백운중학교,315138,562014,"교육,학문>중학교",,02-998-4035,http://www.baekwoon.ms.kr/
114,노곡<b>중학교</b>,서울특별시 도봉구 창동 32,서울특별시 도봉구 노해로70길 95 노곡중학교,316652,561109,"교육,학문>중학교",,02-996-5231,http://www.nogok.ms.kr/
115,창동<b>중학교</b>,서울특별시 도봉구 방학동 722-8,서울특별시 도봉구 방학로 32 창동중학교,316359,562740,"교육,학문>중학교",,02-2289-6600,http://www.changdong.ms.kr/
116,신도봉<b>중학교</b>,서울특별시 도봉구 쌍문동 94-1,서울특별시 도봉구 도봉로115길 16 신도봉중학교,314887,561252,"교육,학문>중학교",,02-992-3462,http://www.sindobong.ms.kr/
117,도봉<b>중학교</b>,서울특별시 도봉구 도봉동 622-40,서울특별시 도봉구 마들로 671 도봉중학교,316006,563590,"교육,학문>중학교",,02-954-4117,http://www.dobong.ms.kr/
118,선덕<b>중학교</b>,서울특별시 도봉구 쌍문동 263,서울특별시 도봉구 시루봉로 53 학교법인세그루학원,314322,561990,"교육,학문>중학교",,02-993-4112,http://www.sunduck.ms.kr/
119,북서울<b>중학교</b>,서울특별시 도봉구 도봉동 585,서울특별시 도봉구 도봉로169가길 33 북서울중학교,315775,564774,"교육,학문>중학교",,02-956-1004,http://www.bukseoul.ms.kr/
120,효문<b>중학교</b>,서울특별시 도봉구 쌍문동 468,서울특별시 도봉구 우이천로 432 효문중.고등학교,313611,561563,"교육,학문>중학교",,02-999-1785,http://hyomun.ms.kr/
121,창북<b>중학교</b>,서울특별시 도봉구 창동 683-15,서울특별시 도봉구 노해로62길 33 창북중학교,315345,561301,"교육,학문>중학교",,02-907-7006,http://www.changbook.ms.kr/
122,신방학<b>중학교</b>,서울특별시 도봉구 방학동 307-1,서울특별시 도봉구 시루봉로 156 신방학중학교,314613,562851,"교육,학문>중학교",,02-956-8234,http://www.sbh.ms.kr/
123,정의여자<b>중학교</b>,서울특별시 도봉구 쌍문동 150-1,서울특별시 도봉구 노해로49길 69 정의학교,314791,561685,"교육,학문>중학교",,02-3499-5300,http://www.jeongeui.ms.kr/
124,중계<b>중학교</b>,서울특별시 노원구 중계동 358-3,서울특별시 노원구 덕릉로76길 23 중계중학교,318576,561881,"교육,학문>중학교",,02-932-2545,http://www.junggye.ms.kr/
125,중원<b>중학교</b>,서울특별시 노원구 중계동 511-3,서울특별시 노원구 공릉로 420 중원중학교,317947,560626,"교육,학문>중학교",,02-971-2788,http://www.joongwon.ms.kr/
126,중평<b>중학교</b>,서울특별시 노원구 하계동 271-2,서울특별시 노원구 동일로203길 87 중평중학교,317448,559825,"교육,학문>중학교",,02-977-3026,http://www.jungpyong.ms.kr/
127,불암<b>중학교</b>,서울특별시 노원구 하계동 288-3,서울특별시 노원구 한글비석로5길 45 불암중학교,318437,560803,"교육,학문>중학교",,02-975-4047,http://www.bulam.ms.kr/
128,하계<b>중학교</b>,서울특별시 노원구 하계동 231-4,서울특별시 노원구 노원로 261-8 하계중학교,318256,560273,"교육,학문>중학교",,02-3399-0200,http://www.hagye.ms.kr/
129,신상<b>중학교</b>,서울특별시 노원구 상계동 754-4,서울특별시 노원구 동일로216길 42 신상중학교,317562,561446,"교육,학문>중학교",,02-932-0595,http://www.sinsang.ms.kr/
130,공릉<b>중학교</b>,서울특별시 노원구 공릉동 250,서울특별시 노원구 노원로1길 42 공릉중학교,319307,558183,"교육,학문>중학교",,02-971-5213,http://www.kongrung.ms.kr/
131,상명<b>중학교</b>,서울특별시 노원구 중계동 515,서울특별시 노원구 덕릉로 553 상명고등학교,317939,561186,"교육,학문>중학교",,02-971-6213,http://www.sangmyung.ms.kr/
132,상경<b>중학교</b>,서울특별시 노원구 상계동 653 늘푸른 1길 31 상경중학교,서울특별시 노원구 동일로227길 61 상경중학교,316694,563163,"교육,학문>중학교",,02-939-3951,http://www.sanggyung.ms.kr/
133,온곡<b>중학교</b>,서울특별시 노원구 상계동 687,서울특별시 노원구 노원로 492 온곡중학교,317670,562441,"교육,학문>중학교",,02-934-8908,http://www.ongok.ms.kr/
134,상계<b>중학교</b>,서울특별시 노원구 상계동 195-5,서울특별시 노원구 노원로 398,318066,561556,"교육,학문>중학교",,02-936-4258,http://www.sanggye.ms.kr/
135,노일<b>중학교</b>,서울특별시 노원구 상계동 1044,서울특별시 노원구 동일로231길 24 노일유치원,316728,563875,"교육,학문>중학교",,02-3391-0092,http://www.noil.ms.kr/
136,신창<b>중학교</b>,서울특별시 노원구 월계동 805-5,서울특별시 노원구 월계로45길 92 신창중학교,316111,558870,"교육,학문>중학교",,02-904-4206,http://sc.ms.kr/
137,녹천<b>중학교</b>,서울특별시 노원구 월계동 321-7,서울특별시 노원구 월계로 376 녹천중학교,317431,559250,"교육,학문>중학교",,02-978-4592,http://www.nokcheon.ms.kr/
138,상계제일<b>중학교</b>,서울특별시 노원구 중계동 132,서울특별시 노원구 덕릉로86길 29-15 상계제일중학교,318856,562558,"교육,학문>중학교",,,http://www.sanggyejeil.ms.kr/
139,한천<b>중학교</b>,서울특별시 노원구 공릉2동 481,서울특별시 노원구 공릉로 265 한천중학교,318348,559207,"교육,학문>중학교",,02-948-5553,http://www.hancheon.ms.kr/
140,광운<b>중학교</b>,서울특별시 노원구 월계동 500,서울특별시 노원구 광운로1길 24,316848,558067,"교육,학문>중학교",,02-942-2293,http://www.kwangwoon.ms.kr/
141,태랑<b>중학교</b>,서울특별시 노원구 공릉동 117,서울특별시 노원구 화랑로51나길 51 태랑중학교,319986,558690,"교육,학문>중학교",,02-973-1355,http://www.taerang.ms.kr/
