,title,address,roadAddress,mapx,mapy,category,description,telephone,link
13,<b>KFC</b> 청량리역사,서울특별시 동대문구 전농동 591-53 청량리역사 3층 303호,서울특별시 동대문구 왕산로 214 청량리역사 3층 303호,316017,553612,양식>햄버거,,02-3707-1370,http://www.kfckorea.com/
14,<b>KFC</b>망우동점,서울특별시 중랑구 망우동 470-10,서울특별시 중랑구 망우로 410,320500,555580,양식>햄버거,,02-433-9625,http://www.kfckorea.com/
15,<b>KFC</b> 사가정,서울특별시 중랑구 면목동 496-4,서울특별시 중랑구 사가정로 389 KFC,319646,553578,양식>햄버거,,02-439-5241,http://www.kfckorea.com/
16,<b>KFC</b> 돈암동1점,서울특별시 성북구 동선동1가 3-1,서울특별시 성북구 동소문로20나길 18,313447,554888,양식>햄버거,,02-922-3392,http://www.kfckorea.com/
17,<b>KFC</b> 미아역점,서울특별시 강북구 미아동 125-33,서울특별시 강북구 도봉로 184,314302,558537,양식>햄버거,,02-945-2960,
18,<b>KFC</b> 우이동점,서울특별시 도봉구 쌍문동 423-17,서울특별시 도봉구 삼양로 544,313099,561512,양식>햄버거,,02-995-1162,http://www.kfckorea.com/
19,<b>KFC</b> 중계은행사거리,서울특별시 노원구 중계동 360-14,서울특별시 노원구 한글비석로 227 이진빌딩 1층,318687,561023,양식>햄버거,,02-6436-0390,http://www.kfckorea.com/
20,<b>KFC</b> 노원롯데,서울특별시 노원구 상계동 713 롯데백화점노원점 지하1층,서울특별시 노원구 동일로 1414 롯데백화점노원점 지하1층,317391,561830,양식>햄버거,,02-934-7769,http://www.kfckorea.com/
21,<b>KFC</b> 월계이마트,서울특별시 노원구 월계동 333-1 이마트월계점 2F,서울특별시 노원구 마들로3길 15 이마트월계점 2F,317412,558738,양식>햄버거,,02-971-8396,http://www.kfckorea.com/
22,<b>KFC</b> 연신내역점,서울특별시 은평구 대조동 185-24,서울특별시 은평구 연서로 226-1,304904,557900,양식>햄버거,,02-352-0328,
23,<b>KFC</b> 응암역,"서울특별시 은평구 응암동 110-12 1,2층",서울특별시 은평구 은평로 102,304749,555809,양식>햄버거,,02-352-5961,
24,<b>KFC</b> 불광역,서울특별시 은평구 불광동 267-1,서울특별시 은평구 통일로 750,305614,557217,양식>햄버거,,02-351-3297,
25,<b>KFC</b> 신촌역,서울특별시 서대문구 창천동 72-2,서울특별시 서대문구 신촌로 79,306108,550961,양식>햄버거,,02-323-2332,
26,<b>KFC</b> 이대점,서울특별시 서대문구 대현동 37-39,서울특별시 서대문구 이화여대길 81,306894,551279,양식>햄버거,,02-312-3921,
27,<b>KFC</b>홍익대점,서울특별시 마포구 동교동 165-8,서울특별시 마포구 양화로 156,305057,550967,양식>햄버거,,02-323-7554,http://www.kfckorea.com/
28,<b>KFC</b> 상암DMC,서울특별시 마포구 상암동 1605,서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 1층,302184,553604,양식>햄버거,,02-302-8291,
29,<b>KFC</b> 목동사거리,서울특별시 강서구 화곡동 781-4,서울특별시 강서구 등촌로 19 수남빌딩,299756,548334,양식>햄버거,,02-2061-3176,http://www.kfckorea.com/
30,<b>KFC</b> 화곡역,서울특별시 강서구 화곡동 1076-19,서울특별시 강서구 강서로 162,297779,549434,양식>햄버거,,02-2065-8952,
31,<b>KFC</b> 염창동점,서울특별시 강서구 염창동 240-21,서울특별시 강서구 양천로 583,299829,551122,양식>햄버거,,02-2093-7911,http://www.kfckorea.com/
32,<b>KFC</b> 우장산역,서울특별시 강서구 화곡동 1165-1 강서힐스테이트상가 18~22호,서울특별시 강서구 강서로 242 강서힐스테이트상가 18~22호,297404,550059,양식>햄버거,,02-2065-8641,
33,<b>KFC</b> 구로디지털2,서울특별시 구로구 구로동 188-25 지밸리몰 1층,서울특별시 구로구 디지털로 300 지밸리비즈플라자,302599,543162,양식>햄버거,,02-6344-3910,
34,<b>KFC</b> 가산디지털,서울특별시 금천구 가산동 459-11 제이플라츠빌딩 1층,서울특별시 금천구 가산디지털1로 186,301293,542801,양식>햄버거,,02-861-4503,http://www.kfckorea.com
35,<b>KFC</b> 독산동점,서울특별시 금천구 독산동 1043,서울특별시 금천구 독산로 197 신한은행,303129,540837,양식>햄버거,,02-802-6232,
36,<b>KFC</b> 여의도,서울특별시 영등포구 여의도동 14-8 극동VIP빌딩 1층,서울특별시 영등포구 국회대로70길 15-1,304773,548034,양식>햄버거,,,http://www.kfckorea.com/
37,<b>KFC</b>당산역점,서울특별시 영등포구 당산동6가 331-6,서울특별시 영등포구 양평로 46,303127,548598,양식>햄버거,,02-2068-8938,
38,<b>KFC</b> 롯데백화점영등포점,서울특별시 영등포구 영등포동 618-496 영등포역사 3층,서울특별시 영등포구 경인로 846 롯데백화점 영등포점 3층,303617,546464,양식>햄버거,,02-2164-5226,http://www.kfckorea.com/
39,<b>KFC</b> 동여의도,서울특별시 영등포구 여의도동 44-23,서울특별시 영등포구 의사당대로1길 25 하남빌딩,305586,546963,양식>햄버거,,02-761-7917,http://www.kfckorea.com/
40,<b>KFC</b> 서울타임스퀘어,서울특별시 영등포구 영등포동4가 442 타임스퀘어 지하 1층,서울특별시 영등포구 영중로 15 타임스퀘어 지하 1층,303196,546698,양식>햄버거,,02-6331-1662,
41,<b>KFC</b> 노량진역,서울특별시 동작구 노량진동 67-2,서울특별시 동작구 노량진로 151,306752,546285,양식>햄버거,,02-811-1681,
42,<b>KFC</b> 보라매점,서울특별시 동작구 신대방동 395-73,서울특별시 동작구 보라매로5가길 7,305124,543841,양식>햄버거,,02-842-9313,http://www.kfckorea.com/
43,<b>KFC</b> 서울대입구역,서울특별시 관악구 봉천동 869-4 1층,서울특별시 관악구 남부순환로 1810,307436,542627,양식>햄버거,,02-871-2590,http://www.kfckorea.com/
44,<b>KFC</b> 낙성대,서울특별시 관악구 봉천동 1685-15,서울특별시 관악구 남부순환로 1909,308357,542286,양식>햄버거,,02-871-7388,
45,<b>KFC</b> 봉천역,"서울특별시 관악구 봉천동 926-31 1,2층","서울특별시 관악구 남부순환로 1735 1,2층",306726,542792,양식>햄버거,,02-871-9793,http://www.kfckorea.com/
46,<b>KFC</b> 강남역,서울특별시 서초구 서초동 1317-5,서울특별시 서초구 서초대로77길 15,314090,544540,양식>햄버거,,02-532-4211,
47,<b>KFC</b> 교대역,서울특별시 서초구 서초동 1693-3,서울특별시 서초구 서초중앙로 138 1층,312994,544033,양식>햄버거,,02-537-8205,http://www.kfckorea.com/
48,<b>KFC</b>서초동점,서울특별시 서초구 서초동 1602-2,서울특별시 서초구 효령로 283,313092,543004,양식>햄버거,,02-523-3778,http://www.kfckorea.com/
49,<b>KFC</b> 강남고속터미널,서울특별시 서초구 잠원동 69-2 반포쇼핑타운 4동 1층,서울특별시 서초구 신반포로 189 반포쇼핑타운,312225,545394,양식>햄버거,,02-534-0336,http://www.kfckorea.com/
50,<b>KFC</b>양재동점,서울특별시 서초구 양재동 12-3,서울특별시 서초구 남부순환로350길 4,314866,542911,양식>햄버거,,02-576-4020,http://www.kfckorea.com/
51,<b>KFC</b> 서초우성점,서울특별시 서초구 서초동 1330-8,서울특별시 서초구 사임당로 171,314279,543849,양식>햄버거,,02-3472-0332,http://www.kfckorea.com/
52,<b>KFC</b> 방배역점,서울특별시 서초구 방배동 908-12,서울특별시 서초구 방배로 82,311571,542659,양식>햄버거,,02-3473-0332,http://www.kfckorea.com/
53,<b>KFC</b> 이수역점,서울특별시 서초구 방배동 3160,서울특별시 서초구 동작대로 114,310228,543226,양식>햄버거,,02-532-2622,
54,<b>KFC</b> 역삼역점,서울특별시 강남구 역삼동 642-10,서울특별시 강남구 논현로 509,314977,544865,양식>햄버거,,02-569-2515,http://www.kfckorea.com/
55,<b>KFC</b>삼성동점,서울특별시 강남구 삼성동 1,서울특별시 강남구 학동로 402,315483,546533,양식>햄버거,,02-547-1664,http://www.kfckorea.com/
56,<b>KFC</b> 학동역,서울특별시 강남구 논현동 208-7,서울특별시 강남구 학동로 218,314715,546250,양식>햄버거,,02-514-7333,http://www.kfckorea.com/
57,<b>KFC</b> 코엑스Mall,서울특별시 강남구 삼성동 159 코엑스몰 B1 H102,서울특별시 강남구 테헤란로87길 46 호텔오크우드프리미어,316972,545854,양식>햄버거,,,
58,<b>KFC</b> 일원동점,서울특별시 강남구 일원동 615,서울특별시 강남구 개포로110길 15,318878,543634,양식>햄버거,,02-445-6449,http://www.kfckorea.com/
59,<b>KFC</b>대치동점,서울특별시 강남구 대치동 987-20,서울특별시 강남구 도곡로 517,317347,544598,양식>햄버거,,,http://www.kfckorea.com/
60,<b>KFC</b> 석촌역점,서울특별시 송파구 석촌동 286-5,서울특별시 송파구 백제고분로 364,321224,545097,양식>햄버거,,02-416-3337,http://www.kfckorea.com/
61,<b>KFC</b> 잠실점,서울특별시 송파구 잠실동 234-7,서울특별시 송파구 백제고분로 159,319271,545216,양식>햄버거,,02-421-6528,http://www.kfckorea.com/
62,<b>KFC</b>개롱역점,서울특별시 송파구 가락동 167,서울특별시 송파구 오금로 404,323712,544308,양식>햄버거,,,http://www.kfckorea.com/
63,<b>KFC</b> 야구장점,서울특별시 송파구 잠실2동 10,서울특별시 송파구 올림픽로 25,318250,545988,양식>햄버거,,02-423-0862,http://www.kfckorea.com/
64,<b>KFC</b> 롯데월드점,서울특별시 송파구 잠실동 40-1 롯데월드 매직아일랜드,서울특별시 송파구 올림픽로 240 롯데월드 매직아일랜드,320469,545820,양식>햄버거,,02-2143-1296,
65,<b>KFC</b>둔촌동점,서울특별시 강동구 둔촌동 489-8,서울특별시 강동구 양재대로 1390,323962,547878,양식>햄버거,,02-474-1425,http://www.kfckorea.com/
66,<b>KFC</b> 천호역,서울특별시 강동구 성내동 43-11 G-lite빌딩 1층,서울특별시 강동구 천호옛길 88,322931,548608,양식>햄버거,,02-475-0332,http://www.kfckorea.com/
